second	tx	tx_get	tx_put	tx_del	rx	rx_getSucc	rx_putSucc	rx_delSucc
2	49804028.00	0.00	0.00	0.00	42623544.00	42523632.00	0.00	0.00	
3	49481748.00	0.00	0.00	0.00	43836096.00	43756536.00	0.00	0.00	
4	49100788.00	0.00	0.00	0.00	44542376.00	44492056.00	0.00	0.00	
5	48709576.00	0.00	0.00	0.00	45018032.00	44981184.00	0.00	0.00	
6	50000692.00	0.00	0.00	0.00	46336100.00	46274864.00	0.00	0.00	
7	49999096.00	0.00	0.00	0.00	46422756.00	46357792.00	0.00	0.00	
8	50000408.00	0.00	0.00	0.00	46476780.00	46415336.00	0.00	0.00	
9	49998432.00	0.00	0.00	0.00	46539904.00	46478952.00	0.00	0.00	
10	49985800.00	0.00	0.00	0.00	46526732.00	46464720.00	0.00	0.00	
11	50000600.00	0.00	0.00	0.00	46577944.00	46513928.00	0.00	0.00	
12	49999960.00	0.00	0.00	0.00	46583700.00	46522864.00	0.00	0.00	
13	49999428.00	0.00	0.00	0.00	46610424.00	46545936.00	0.00	0.00	
14	50000816.00	0.00	0.00	0.00	46608576.00	46548956.00	0.00	0.00	
15	49999024.00	0.00	0.00	0.00	46653748.00	46590112.00	0.00	0.00	
16	50000252.00	0.00	0.00	0.00	46635548.00	46574768.00	0.00	0.00	
17	49998748.00	0.00	0.00	0.00	46680368.00	46617136.00	0.00	0.00	
18	49521096.00	0.00	0.00	0.00	46320328.00	46269504.00	0.00	0.00	
19	49312452.00	0.00	0.00	0.00	46411744.00	46368140.00	0.00	0.00	
20	49303644.00	0.00	0.00	0.00	46446160.00	46396872.00	0.00	0.00	
21	49431628.00	0.00	0.00	0.00	46644028.00	46590416.00	0.00	0.00	
22	49999872.00	0.00	0.00	0.00	47237476.00	47192880.00	0.00	0.00	
23	50000272.00	0.00	0.00	0.00	47382656.00	47334060.00	0.00	0.00	
24	49999912.00	0.00	0.00	0.00	47405096.00	47352580.00	0.00	0.00	
25	49467512.00	0.00	0.00	0.00	47010508.00	46976056.00	0.00	0.00	
26	50000012.00	0.00	0.00	0.00	47799380.00	47766464.00	0.00	0.00	
27	50000020.00	0.00	0.00	0.00	47854648.00	47813008.00	0.00	0.00	
28	49629152.00	0.00	0.00	0.00	47624144.00	47577692.00	0.00	0.00	
29	48804024.00	0.00	0.00	0.00	46821032.00	46776104.00	0.00	0.00	
30	49988996.00	0.00	0.00	0.00	47922312.00	47881648.00	0.00	0.00	
31	49999468.00	0.00	0.00	0.00	38358444.00	38338792.00	0.00	0.00	
32	49999116.00	0.00	0.00	0.00	43776028.00	43761748.00	0.00	0.00	
33	49999432.00	0.00	0.00	0.00	45479176.00	45454144.00	0.00	0.00	
34	49397472.00	0.00	0.00	0.00	45919496.00	45887056.00	0.00	0.00	
35	49216932.00	0.00	0.00	0.00	46345456.00	46321592.00	0.00	0.00	
36	49206160.00	0.00	0.00	0.00	46701652.00	46672388.00	0.00	0.00	
37	49334904.00	0.00	0.00	0.00	46995816.00	46962812.00	0.00	0.00	
38	49999952.00	0.00	0.00	0.00	47700136.00	47654348.00	0.00	0.00	
39	50000248.00	0.00	0.00	0.00	47722496.00	47681392.00	0.00	0.00	
40	49985040.00	0.00	0.00	0.00	47777200.00	47733288.00	0.00	0.00	
41	50000212.00	0.00	0.00	0.00	47845840.00	47803056.00	0.00	0.00	
42	49999692.00	0.00	0.00	0.00	47855060.00	47809004.00	0.00	0.00	
43	50000188.00	0.00	0.00	0.00	47888048.00	47842024.00	0.00	0.00	
44	50000216.00	0.00	0.00	0.00	47874880.00	47828852.00	0.00	0.00	
45	49999576.00	0.00	0.00	0.00	47859972.00	47815128.00	0.00	0.00	
46	50000116.00	0.00	0.00	0.00	47851148.00	47804984.00	0.00	0.00	
47	50000212.00	0.00	0.00	0.00	47805380.00	47759792.00	0.00	0.00	
48	50000032.00	0.00	0.00	0.00	47794552.00	47750532.00	0.00	0.00	
49	49998976.00	0.00	0.00	0.00	47821040.00	47775952.00	0.00	0.00	
50	49600536.00	0.00	0.00	0.00	47442464.00	47397592.00	0.00	0.00	
51	50000500.00	0.00	0.00	0.00	47806432.00	47763076.00	0.00	0.00	
52	49582032.00	0.00	0.00	0.00	47468744.00	47424672.00	0.00	0.00	
53	48358436.00	0.00	0.00	0.00	46309260.00	46263504.00	0.00	0.00	
54	49999840.00	0.00	0.00	0.00	47831420.00	47786532.00	0.00	0.00	
55	50000264.00	0.00	0.00	0.00	47875648.00	47827992.00	0.00	0.00	
56	49999556.00	0.00	0.00	0.00	47865756.00	47816712.00	0.00	0.00	
57	50000124.00	0.00	0.00	0.00	47871392.00	47825108.00	0.00	0.00	
58	50000568.00	0.00	0.00	0.00	47895296.00	47848088.00	0.00	0.00	
59	49999068.00	0.00	0.00	0.00	47889032.00	47839232.00	0.00	0.00	
60	49985756.00	0.00	0.00	0.00	47880276.00	47833444.00	0.00	0.00	
61	50000700.00	0.00	0.00	0.00	35552516.00	35538044.00	0.00	0.00	
62	49999236.00	0.00	0.00	0.00	43763000.00	43746324.00	0.00	0.00	
63	50000452.00	0.00	0.00	0.00	45637640.00	45623036.00	0.00	0.00	
64	49999500.00	0.00	0.00	0.00	46712588.00	46694424.00	0.00	0.00	
65	50000064.00	0.00	0.00	0.00	47346012.00	47321392.00	0.00	0.00	
66	49999692.00	0.00	0.00	0.00	47643564.00	47604352.00	0.00	0.00	
67	49999568.00	0.00	0.00	0.00	47794832.00	47750520.00	0.00	0.00	
68	49999984.00	0.00	0.00	0.00	47819784.00	47773744.00	0.00	0.00	
69	50000080.00	0.00	0.00	0.00	47826736.00	47784756.00	0.00	0.00	
70	49983796.00	0.00	0.00	0.00	47848208.00	47804888.00	0.00	0.00	
71	49998224.00	0.00	0.00	0.00	47876944.00	47827300.00	0.00	0.00	
72	49999904.00	0.00	0.00	0.00	47889792.00	47842604.00	0.00	0.00	
73	50000140.00	0.00	0.00	0.00	47939248.00	47889496.00	0.00	0.00	
74	49999996.00	0.00	0.00	0.00	47936208.00	47885152.00	0.00	0.00	
75	50000084.00	0.00	0.00	0.00	47957224.00	47912144.00	0.00	0.00	
76	48728660.00	0.00	0.00	0.00	46841724.00	46790272.00	0.00	0.00	
77	47702200.00	0.00	0.00	0.00	45779472.00	45731164.00	0.00	0.00	
78	50000240.00	0.00	0.00	0.00	47945360.00	47895552.00	0.00	0.00	
79	49998944.00	0.00	0.00	0.00	47940168.00	47887840.00	0.00	0.00	
80	49987176.00	0.00	0.00	0.00	47892580.00	47842384.00	0.00	0.00	
81	50000080.00	0.00	0.00	0.00	47905824.00	47858548.00	0.00	0.00	
82	49999968.00	0.00	0.00	0.00	47926756.00	47875548.00	0.00	0.00	
83	49999768.00	0.00	0.00	0.00	47896240.00	47846852.00	0.00	0.00	
84	50000556.00	0.00	0.00	0.00	47894924.00	47848864.00	0.00	0.00	
85	49999680.00	0.00	0.00	0.00	47925496.00	47874108.00	0.00	0.00	
86	49999800.00	0.00	0.00	0.00	47894776.00	47845328.00	0.00	0.00	
87	50000372.00	0.00	0.00	0.00	47894844.00	47848104.00	0.00	0.00	
88	49999888.00	0.00	0.00	0.00	47925580.00	47874884.00	0.00	0.00	
89	49999656.00	0.00	0.00	0.00	47897484.00	47847164.00	0.00	0.00	
90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
