second	tx	tx_get	tx_put	tx_del	rx	rx_getSucc	rx_putSucc	rx_delSucc
2	5215326.00	0.00	0.00	0.00	4450828.00	4450833.00	0.00	0.00	
3	5283161.00	0.00	0.00	0.00	4452371.00	4452359.00	0.00	0.00	
4	5291020.00	0.00	0.00	0.00	4448943.00	4448919.00	0.00	0.00	
5	5261993.00	0.00	0.00	0.00	4447643.00	4447691.00	0.00	0.00	
6	5236415.00	0.00	0.00	0.00	4450186.00	4450178.00	0.00	0.00	
7	5218763.00	0.00	0.00	0.00	4449741.00	4449741.00	0.00	0.00	
8	5212302.00	0.00	0.00	0.00	4450442.00	4450441.00	0.00	0.00	
9	5210650.00	0.00	0.00	0.00	4450341.00	4450317.00	0.00	0.00	
10	5220322.00	0.00	0.00	0.00	4449251.00	4449244.00	0.00	0.00	
11	5207201.00	0.00	0.00	0.00	4451135.00	4451132.00	0.00	0.00	
12	5243256.00	0.00	0.00	0.00	4448243.00	4448217.00	0.00	0.00	
13	5282467.00	0.00	0.00	0.00	4445352.00	4445345.00	0.00	0.00	
14	5266784.00	0.00	0.00	0.00	4444097.00	4444097.00	0.00	0.00	
15	5262143.00	0.00	0.00	0.00	4441223.00	4441242.00	0.00	0.00	
16	5248452.00	0.00	0.00	0.00	4442782.00	4442768.00	0.00	0.00	
17	5247912.00	0.00	0.00	0.00	4443331.00	4443318.00	0.00	0.00	
18	5243012.00	0.00	0.00	0.00	4447216.00	4447234.00	0.00	0.00	
19	5237527.00	0.00	0.00	0.00	4450443.00	4450447.00	0.00	0.00	
20	5229758.00	0.00	0.00	0.00	4451107.00	4451077.00	0.00	0.00	
21	5212010.00	0.00	0.00	0.00	4451425.00	4451403.00	0.00	0.00	
22	5826263.00	0.00	0.00	0.00	2156125.00	2156112.00	0.00	0.00	
23	5893735.00	0.00	0.00	0.00	2034130.00	2034165.00	0.00	0.00	
24	5425313.00	0.00	0.00	0.00	3247773.00	3246878.00	0.00	0.00	
