second	tx	tx_get	tx_put	tx_del	rx	rx_getSucc	rx_putSucc	rx_delSucc
2	5218396.00	0.00	0.00	0.00	4447353.00	4447380.00	0.00	0.00	
3	5195648.00	0.00	0.00	0.00	4450376.00	4450370.00	0.00	0.00	
4	5208855.00	0.00	0.00	0.00	4446012.00	4445954.00	0.00	0.00	
5	5211096.00	0.00	0.00	0.00	4450782.00	4450761.00	0.00	0.00	
6	5306851.00	0.00	0.00	0.00	4449725.00	4449772.00	0.00	0.00	
7	5297146.00	0.00	0.00	0.00	4452012.00	4451994.00	0.00	0.00	
8	5286725.00	0.00	0.00	0.00	4452922.00	4452915.00	0.00	0.00	
9	5288959.00	0.00	0.00	0.00	4453185.00	4453206.00	0.00	0.00	
10	5258208.00	0.00	0.00	0.00	4455158.00	4455151.00	0.00	0.00	
11	5249102.00	0.00	0.00	0.00	4451699.00	4451638.00	0.00	0.00	
12	5208075.00	0.00	0.00	0.00	4452890.00	4452931.00	0.00	0.00	
13	5174967.00	0.00	0.00	0.00	4438700.00	4438656.00	0.00	0.00	
14	5235256.00	0.00	0.00	0.00	4447606.00	4447619.00	0.00	0.00	
15	5268537.00	0.00	0.00	0.00	4454518.00	4454517.00	0.00	0.00	
16	5264033.00	0.00	0.00	0.00	4453739.00	4453684.00	0.00	0.00	
17	5226139.00	0.00	0.00	0.00	4452617.00	4452667.00	0.00	0.00	
18	5231609.00	0.00	0.00	0.00	4450935.00	4450935.00	0.00	0.00	
19	5259405.00	0.00	0.00	0.00	4448100.00	4448107.00	0.00	0.00	
20	5264595.00	0.00	0.00	0.00	4449091.00	4449004.00	0.00	0.00	
21	5264600.00	0.00	0.00	0.00	4450308.00	4450358.00	0.00	0.00	
22	5243723.00	0.00	0.00	0.00	4449283.00	4449281.00	0.00	0.00	
23	5229897.00	0.00	0.00	0.00	4450721.00	4450746.00	0.00	0.00	
24	5246559.00	0.00	0.00	0.00	4454846.00	4454809.00	0.00	0.00	
25	5306164.00	0.00	0.00	0.00	4450453.00	4450479.00	0.00	0.00	
26	5261578.00	0.00	0.00	0.00	4450349.00	4450287.00	0.00	0.00	
27	5246892.00	0.00	0.00	0.00	4452401.00	4452446.00	0.00	0.00	
28	5235525.00	0.00	0.00	0.00	4451548.00	4451529.00	0.00	0.00	
29	5237473.00	0.00	0.00	0.00	4452626.00	4452622.00	0.00	0.00	
30	5228714.00	0.00	0.00	0.00	4453191.00	4453180.00	0.00	0.00	
31	5237502.00	0.00	0.00	0.00	4451129.00	4451101.00	0.00	0.00	
32	5272780.00	0.00	0.00	0.00	4453413.00	4453426.00	0.00	0.00	
33	5273034.00	0.00	0.00	0.00	4454943.00	4454904.00	0.00	0.00	
34	5244808.00	0.00	0.00	0.00	4451826.00	4451866.00	0.00	0.00	
35	5267190.00	0.00	0.00	0.00	4444136.00	4444102.00	0.00	0.00	
36	5234711.00	0.00	0.00	0.00	4445167.00	4445179.00	0.00	0.00	
37	5238912.00	0.00	0.00	0.00	4447055.00	4447041.00	0.00	0.00	
38	5240006.00	0.00	0.00	0.00	4447252.00	4447273.00	0.00	0.00	
39	5245968.00	0.00	0.00	0.00	4451786.00	4451759.00	0.00	0.00	
40	5224974.00	0.00	0.00	0.00	4453900.00	4453917.00	0.00	0.00	
41	5229376.00	0.00	0.00	0.00	4454819.00	4454763.00	0.00	0.00	
42	5233221.00	0.00	0.00	0.00	4454004.00	4454003.00	0.00	0.00	
43	5250737.00	0.00	0.00	0.00	4451211.00	4451254.00	0.00	0.00	
44	5243549.00	0.00	0.00	0.00	4450326.00	4450324.00	0.00	0.00	
45	5250668.00	0.00	0.00	0.00	4450730.00	4450707.00	0.00	0.00	
46	5258343.00	0.00	0.00	0.00	4450370.00	4450349.00	0.00	0.00	
47	5263827.00	0.00	0.00	0.00	4453237.00	4453277.00	0.00	0.00	
48	5290913.00	0.00	0.00	0.00	4455034.00	4455020.00	0.00	0.00	
49	5323133.00	0.00	0.00	0.00	4454199.00	4454184.00	0.00	0.00	
50	5324922.00	0.00	0.00	0.00	4448607.00	4448597.00	0.00	0.00	
51	5310540.00	0.00	0.00	0.00	4452253.00	4452249.00	0.00	0.00	
52	5660941.00	0.00	0.00	0.00	2838630.00	2837795.00	0.00	0.00	
53	5159339.00	0.00	0.00	0.00	3928798.00	3928579.00	0.00	0.00	
54	5100145.00	0.00	0.00	0.00	4135921.00	4135819.00	0.00	0.00	
55	5082771.00	0.00	0.00	0.00	4109617.00	4109634.00	0.00	0.00	
56	5055932.00	0.00	0.00	0.00	4261474.00	4261400.00	0.00	0.00	
57	5033595.00	0.00	0.00	0.00	4343908.00	4343834.00	0.00	0.00	
58	5045831.00	0.00	0.00	0.00	4374801.00	4374768.00	0.00	0.00	
59	5068041.00	0.00	0.00	0.00	4367356.00	4367296.00	0.00	0.00	
60	5079633.00	0.00	0.00	0.00	4396743.00	4396671.00	0.00	0.00	
61	5082215.00	0.00	0.00	0.00	4399914.00	4399911.00	0.00	0.00	
62	5084628.00	0.00	0.00	0.00	4401247.00	4401217.00	0.00	0.00	
