second	tx	tx_get	tx_put	tx_del	rx	rx_getSucc	rx_putSucc	rx_delSucc
78	4985788.00	0.00	0.00	0.00	4419398.00	4419408.00	0.00	0.00	
79	4992312.00	0.00	0.00	0.00	4420478.00	4420484.00	0.00	0.00	
80	4986108.00	0.00	0.00	0.00	4421321.00	4421299.00	0.00	0.00	
81	4999920.00	0.00	0.00	0.00	4423510.00	4423483.00	0.00	0.00	
82	5005886.00	0.00	0.00	0.00	4424574.00	4424554.00	0.00	0.00	
83	5047877.00	0.00	0.00	0.00	4433160.00	4433196.00	0.00	0.00	
84	5047284.00	0.00	0.00	0.00	4435183.00	4435152.00	0.00	0.00	
85	5023672.00	0.00	0.00	0.00	4435549.00	4435535.00	0.00	0.00	
86	5030876.00	0.00	0.00	0.00	4435758.00	4435735.00	0.00	0.00	
87	5008142.00	0.00	0.00	0.00	4433569.00	4433525.00	0.00	0.00	
88	4997871.00	0.00	0.00	0.00	4432160.00	4432233.00	0.00	0.00	
89	4985940.00	0.00	0.00	0.00	4432169.00	4432127.00	0.00	0.00	
90	4983660.00	0.00	0.00	0.00	4431568.00	4431583.00	0.00	0.00	
91	4974356.00	0.00	0.00	0.00	4429192.00	4429178.00	0.00	0.00	
92	4980224.00	0.00	0.00	0.00	4432264.00	4432248.00	0.00	0.00	
93	4999955.00	0.00	0.00	0.00	4433917.00	4433886.00	0.00	0.00	
94	5023858.00	0.00	0.00	0.00	4437228.00	4437235.00	0.00	0.00	
95	4996279.00	0.00	0.00	0.00	4436993.00	4436990.00	0.00	0.00	
96	4992474.00	0.00	0.00	0.00	4436582.00	4436585.00	0.00	0.00	
97	4993309.00	0.00	0.00	0.00	4438183.00	4438183.00	0.00	0.00	
98	4983402.00	0.00	0.00	0.00	4435558.00	4435544.00	0.00	0.00	
99	4991505.00	0.00	0.00	0.00	4439199.00	4439190.00	0.00	0.00	
100	5000703.00	0.00	0.00	0.00	4439839.00	4439839.00	0.00	0.00	
101	4989322.00	0.00	0.00	0.00	4436577.00	4436556.00	0.00	0.00	
