972519	7.66813e-08
2562	2.74188e-05
75109	9.67762e-07
3031	2.32165e-05
17283	4.14421e-06
976935	7.63382e-08
169860	4.31436e-07
471735	1.56945e-07
971194	7.67849e-08
974342	7.65393e-08
969979	7.68801e-08
78750	9.23455e-07
4065	1.73633e-05
968583	7.69898e-08
976016	7.64093e-08
1653	4.23018e-05
978050	7.6252e-08
974552	7.6523e-08
53141	1.36309e-06
968297	7.70123e-08
79864	9.10702e-07
973366	7.66153e-08
34324	2.10114e-06
977201	7.63176e-08
973983	7.65672e-08
35891	2.0103e-06
37426	1.92866e-06
80720	9.01141e-07
968570	7.69908e-08
979185	7.61645e-08
968928	7.69627e-08
322	0.000213107
972336	7.66956e-08
970456	7.68427e-08
14773	4.84068e-06
999652	7.46205e-08
991605	7.522e-08
18942	3.78473e-06
20	0.00318942
70475	1.03074e-06
970930	7.68056e-08
6652	1.0664e-05
10710	6.65545e-06
981222	7.6008e-08
978660	7.6205e-08
972093	7.67146e-08
991932	7.51955e-08
11154	6.39314e-06
2823	2.49088e-05
9684	7.3531e-06
9528	7.47227e-06
5739	1.2342e-05
969882	7.68877e-08
969755	7.68977e-08
14738	4.85206e-06
972540	7.66797e-08
974255	7.65461e-08
984374	7.5767e-08
4989	1.41772e-05
11953	5.96996e-06
968730	7.69782e-08
16316	4.38728e-06
7953	8.93572e-06
43189	1.67371e-06
73487	9.88906e-07
971014	7.6799e-08
4529	1.56017e-05
8967	7.93488e-06
993982	7.50419e-08
976105	7.64024e-08
12380	5.76608e-06
39385	1.83367e-06
975359	7.64603e-08
25694	2.79872e-06
972084	7.67153e-08
5356	1.32153e-05
37029	1.94913e-06
5675	1.24798e-05
993571	7.50727e-08
35384	2.03882e-06
975331	7.64625e-08
15725	4.55048e-06
71986	1.00932e-06
43172	1.67436e-06
9148	7.77946e-06
10218	6.9726e-06
5194	1.36232e-05
37796	1.90997e-06
970755	7.68193e-08
3225	2.18339e-05
7700	9.2263e-06
36012	2.00362e-06
981302	7.60018e-08
4922	1.43682e-05
66	0.00101134
13892	5.14448e-06
970431	7.68447e-08
1929	3.63084e-05
15771	4.53734e-06
980469	7.60658e-08
484	0.000142503
7323	9.69635e-06
40458	1.78552e-06
8984	7.92002e-06
1128	6.17365e-05
3413	2.06433e-05
46080	1.56972e-06
986119	7.56343e-08
973696	7.65896e-08
975827	7.6424e-08
39864	1.81185e-06
746	9.29227e-05
70873	1.02501e-06
13011	5.48919e-06
970560	7.68346e-08
44280	1.63288e-06
70893	1.02472e-06
6196	1.14406e-05
37186	1.94098e-06
3684	1.91397e-05
977984	7.62571e-08
7374	9.62997e-06
967716	7.70581e-08
974101	7.6558e-08
12319	5.79435e-06
987010	7.55667e-08
34315	2.10168e-06
37377	1.93116e-06
975288	7.64658e-08
58672	1.23582e-06
45169	1.60106e-06
972627	7.66729e-08
9044	7.86801e-06
969003	7.69568e-08
973087	7.6637e-08
972414	7.66895e-08
992240	7.51724e-08
50766	1.42621e-06
979673	7.61269e-08
979664	7.61276e-08
68374	1.06209e-06
37609	1.91937e-06
5322	1.32989e-05
972176	7.67081e-08
970124	7.68687e-08
41835	1.72733e-06
37469	1.92647e-06
993711	7.50622e-08
970152	7.68665e-08
43838	1.64918e-06
12883	5.54318e-06
5492	1.28913e-05
34151	2.11168e-06
34710	2.07801e-06
2537	2.76861e-05
69699	1.0421e-06
975536	7.64465e-08
973676	7.65911e-08
971128	7.67901e-08
14920	4.79346e-06
968840	7.69696e-08
984933	7.57244e-08
15230	4.69686e-06
969612	7.69089e-08
971614	7.6752e-08
977645	7.62833e-08
6640	1.06831e-05
980370	7.60734e-08
11687	6.10445e-06
977028	7.6331e-08
12525	5.7e-06
9259	7.68713e-06
1560	4.47961e-05
979277	7.61574e-08
973894	7.65741e-08
976903	7.63406e-08
980850	7.60365e-08
978853	7.61901e-08
18223	3.93253e-06
8887	8.00559e-06
9012	7.89566e-06
974215	7.65492e-08
4301	1.64201e-05
54436	1.33099e-06
976433	7.6377e-08
973906	7.65732e-08
10923	6.52697e-06
5580	1.26901e-05
970460	7.68424e-08
977183	7.6319e-08
56	0.00118684
43643	1.65647e-06
68984	1.05279e-06
971259	7.67798e-08
21690	3.30973e-06
973548	7.66011e-08
977995	7.62563e-08
975094	7.64809e-08
4254	1.65996e-05
37707	1.91443e-06
972247	7.67026e-08
9318	7.63895e-06
15000	4.76815e-06
36887	1.95656e-06
969810	7.68934e-08
30994	2.3245e-06
979553	7.61362e-08
34588	2.08526e-06
4072	1.73338e-05
970809	7.6815e-08
3974	1.77568e-05
37465	1.92667e-06
989957	7.5344e-08
974614	7.65181e-08
970651	7.68274e-08
35171	2.05104e-06
