second	tx	tx_get	tx_put	tx_del	rx	rx_getSucc	rx_putSucc	rx_delSucc
119	44762752.00	44762752.00	0.00	0.00	43096036.00	43095992.00	0.00	0.00	0.00	0.00
120	44644276.00	44644276.00	0.00	0.00	43045640.00	43045656.00	0.00	0.00	0.00	0.00
121	44369920.00	44369920.00	0.00	0.00	42928340.00	42928308.00	0.00	0.00	0.00	0.00
122	43301980.00	43301980.00	0.00	0.00	42072640.00	42072632.00	0.00	0.00	0.00	0.00
123	41931040.00	41931040.00	0.00	0.00	40650392.00	40650380.00	0.00	0.00	0.00	0.00
124	43800308.00	43800308.00	0.00	0.00	42564724.00	42564688.00	0.00	0.00	0.00	0.00
125	44999840.00	44999840.00	0.00	0.00	43715920.00	43715924.00	0.00	0.00	0.00	0.00
126	45000108.00	45000108.00	0.00	0.00	43797404.00	43797384.00	0.00	0.00	0.00	0.00
127	44990680.00	44990680.00	0.00	0.00	43826248.00	43826232.00	0.00	0.00	0.00	0.00
128	45000080.00	45000080.00	0.00	0.00	43863552.00	43863544.00	0.00	0.00	0.00	0.00
129	44999916.00	44999916.00	0.00	0.00	43888216.00	43888180.00	0.00	0.00	0.00	0.00
130	45000096.00	45000096.00	0.00	0.00	43922860.00	43922864.00	0.00	0.00	0.00	0.00
131	44999940.00	44999940.00	0.00	0.00	43941508.00	43941500.00	0.00	0.00	0.00	0.00
132	44999808.00	44999812.00	0.00	0.00	43974956.00	43974928.00	0.00	0.00	0.00	0.00
133	44998016.00	44998016.00	0.00	0.00	44034064.00	44034048.00	0.00	0.00	0.00	0.00
134	44999964.00	44999960.00	0.00	0.00	44068912.00	44068908.00	0.00	0.00	0.00	0.00
135	45000220.00	45000220.00	0.00	0.00	44143992.00	44143968.00	0.00	0.00	0.00	0.00
136	44999796.00	44999796.00	0.00	0.00	44185476.00	44185496.00	0.00	0.00	0.00	0.00
137	44999776.00	44999776.00	0.00	0.00	44204552.00	44204548.00	0.00	0.00	0.00	0.00
138	44999776.00	44999776.00	0.00	0.00	44230976.00	44230968.00	0.00	0.00	0.00	0.00
139	44996296.00	44996296.00	0.00	0.00	44296284.00	44296252.00	0.00	0.00	0.00	0.00
140	44999560.00	44999564.00	0.00	0.00	44335308.00	44335304.00	0.00	0.00	0.00	0.00
141	44999804.00	44999804.00	0.00	0.00	44342716.00	44342664.00	0.00	0.00	0.00	0.00
142	44999928.00	44999928.00	0.00	0.00	44362496.00	44362528.00	0.00	0.00	0.00	0.00
143	44763104.00	44763104.00	0.00	0.00	44159780.00	44159744.00	0.00	0.00	0.00	0.00
144	44644644.00	44644644.00	0.00	0.00	44092116.00	44092108.00	0.00	0.00	0.00	0.00
145	44096632.00	44096636.00	0.00	0.00	43509868.00	43509884.00	0.00	0.00	0.00	0.00
146	42480416.00	42480412.00	0.00	0.00	41549672.00	41549664.00	0.00	0.00	0.00	0.00
147	41395080.00	41395080.00	0.00	0.00	40117784.00	40117768.00	0.00	0.00	0.00	0.00
