second	tx	tx_get	tx_put	tx_del	rx	rx_getSucc	rx_putSucc	rx_delSucc
78	5066777.00	0.00	0.00	0.00	4214479.00	4214475.00	0.00	0.00	
79	5022074.00	0.00	0.00	0.00	4333854.00	4333760.00	0.00	0.00	
80	5021892.00	0.00	0.00	0.00	4371752.00	4371635.00	0.00	0.00	
81	5073515.00	0.00	0.00	0.00	4358165.00	4358135.00	0.00	0.00	
82	5087046.00	0.00	0.00	0.00	4387534.00	4387416.00	0.00	0.00	
83	5076538.00	0.00	0.00	0.00	4391545.00	4391455.00	0.00	0.00	
84	5063987.00	0.00	0.00	0.00	4394850.00	4394820.00	0.00	0.00	
85	5040505.00	0.00	0.00	0.00	4397180.00	4397097.00	0.00	0.00	
86	5046588.00	0.00	0.00	0.00	4402326.00	4402245.00	0.00	0.00	
87	5077340.00	0.00	0.00	0.00	4398234.00	4398157.00	0.00	0.00	
88	5070909.00	0.00	0.00	0.00	4405160.00	4405077.00	0.00	0.00	
89	5045337.00	0.00	0.00	0.00	4415088.00	4415082.00	0.00	0.00	
90	5017060.00	0.00	0.00	0.00	4411678.00	4411596.00	0.00	0.00	
91	5006496.00	0.00	0.00	0.00	4405609.00	4405567.00	0.00	0.00	
92	4996751.00	0.00	0.00	0.00	4409317.00	4409280.00	0.00	0.00	
93	5035775.00	0.00	0.00	0.00	4410789.00	4410677.00	0.00	0.00	
94	5025231.00	0.00	0.00	0.00	4414195.00	4414220.00	0.00	0.00	
95	5028307.00	0.00	0.00	0.00	4413287.00	4413168.00	0.00	0.00	
96	5052281.00	0.00	0.00	0.00	4419235.00	4419275.00	0.00	0.00	
97	5082612.00	0.00	0.00	0.00	4424521.00	4424457.00	0.00	0.00	
98	5074184.00	0.00	0.00	0.00	4424705.00	4424687.00	0.00	0.00	
99	5047160.00	0.00	0.00	0.00	4424243.00	4424209.00	0.00	0.00	
100	5033808.00	0.00	0.00	0.00	4426579.00	4426537.00	0.00	0.00	
101	5027811.00	0.00	0.00	0.00	4426997.00	4426987.00	0.00	0.00	
102	5028584.00	0.00	0.00	0.00	4423696.00	4423621.00	0.00	0.00	
103	5007221.00	0.00	0.00	0.00	4420128.00	4420137.00	0.00	0.00	
104	4986819.00	0.00	0.00	0.00	4419860.00	4419822.00	0.00	0.00	
105	5013378.00	0.00	0.00	0.00	4425037.00	4425035.00	0.00	0.00	
106	5037406.00	0.00	0.00	0.00	4426988.00	4426972.00	0.00	0.00	
107	5033772.00	0.00	0.00	0.00	4426503.00	4426494.00	0.00	0.00	
108	5033497.00	0.00	0.00	0.00	4424702.00	4424676.00	0.00	0.00	
109	5014103.00	0.00	0.00	0.00	4422241.00	4422214.00	0.00	0.00	
110	4994301.00	0.00	0.00	0.00	4421247.00	4421232.00	0.00	0.00	
111	5015307.00	0.00	0.00	0.00	4424463.00	4424444.00	0.00	0.00	
112	5028416.00	0.00	0.00	0.00	4422700.00	4422693.00	0.00	0.00	
113	5015209.00	0.00	0.00	0.00	4424799.00	4424764.00	0.00	0.00	
114	4996484.00	0.00	0.00	0.00	4424610.00	4424576.00	0.00	0.00	
115	5000533.00	0.00	0.00	0.00	4427638.00	4427637.00	0.00	0.00	
116	5013304.00	0.00	0.00	0.00	4432676.00	4432653.00	0.00	0.00	
117	5066615.00	0.00	0.00	0.00	4435401.00	4435412.00	0.00	0.00	
118	5062792.00	0.00	0.00	0.00	4437204.00	4437177.00	0.00	0.00	
119	5027156.00	0.00	0.00	0.00	4431371.00	4431386.00	0.00	0.00	
120	5027371.00	0.00	0.00	0.00	4426889.00	4426864.00	0.00	0.00	
121	5037477.00	0.00	0.00	0.00	4430834.00	4430782.00	0.00	0.00	
122	5740481.00	0.00	0.00	0.00	2777180.00	2776452.00	0.00	0.00	
123	5247551.00	0.00	0.00	0.00	3859044.00	3858834.00	0.00	0.00	
124	5208257.00	0.00	0.00	0.00	3966342.00	3966317.00	0.00	0.00	
125	5238954.00	0.00	0.00	0.00	4057436.00	4057360.00	0.00	0.00	
126	5204310.00	0.00	0.00	0.00	4178003.00	4177859.00	0.00	0.00	
127	5152628.00	0.00	0.00	0.00	4236232.00	4236153.00	0.00	0.00	
128	5131547.00	0.00	0.00	0.00	4236670.00	4236659.00	0.00	0.00	
129	5081095.00	0.00	0.00	0.00	4341559.00	4341481.00	0.00	0.00	
130	5099245.00	0.00	0.00	0.00	4363732.00	4363616.00	0.00	0.00	
131	5077928.00	0.00	0.00	0.00	4363927.00	4363883.00	0.00	0.00	
132	5065882.00	0.00	0.00	0.00	4388797.00	4388699.00	0.00	0.00	
133	5063023.00	0.00	0.00	0.00	4395634.00	4395574.00	0.00	0.00	
134	5088538.00	0.00	0.00	0.00	4393630.00	4393538.00	0.00	0.00	
135	5086229.00	0.00	0.00	0.00	4397153.00	4397030.00	0.00	0.00	
136	5063963.00	0.00	0.00	0.00	4396516.00	4396503.00	0.00	0.00	
137	5055530.00	0.00	0.00	0.00	4400502.00	4400420.00	0.00	0.00	
138	5035822.00	0.00	0.00	0.00	4406392.00	4406269.00	0.00	0.00	
139	5021733.00	0.00	0.00	0.00	4407377.00	4407349.00	0.00	0.00	
140	5007140.00	0.00	0.00	0.00	4409121.00	4409014.00	0.00	0.00	
141	5034468.00	0.00	0.00	0.00	4415933.00	4415885.00	0.00	0.00	
142	5060609.00	0.00	0.00	0.00	4411877.00	4411861.00	0.00	0.00	
143	5056100.00	0.00	0.00	0.00	4415236.00	4415163.00	0.00	0.00	
144	5059716.00	0.00	0.00	0.00	4415982.00	4415960.00	0.00	0.00	
145	5061305.00	0.00	0.00	0.00	4411862.00	4411777.00	0.00	0.00	
146	5048188.00	0.00	0.00	0.00	4418072.00	4418057.00	0.00	0.00	
147	5076441.00	0.00	0.00	0.00	4419156.00	4419136.00	0.00	0.00	
148	5097928.00	0.00	0.00	0.00	4422949.00	4422878.00	0.00	0.00	
149	5071530.00	0.00	0.00	0.00	4425084.00	4425023.00	0.00	0.00	
150	5042359.00	0.00	0.00	0.00	4425220.00	4425198.00	0.00	0.00	
151	5036191.00	0.00	0.00	0.00	4425111.00	4425075.00	0.00	0.00	
152	5022596.00	0.00	0.00	0.00	4425354.00	4425372.00	0.00	0.00	
153	5035400.00	0.00	0.00	0.00	4426838.00	4426779.00	0.00	0.00	
154	5035293.00	0.00	0.00	0.00	4428524.00	4428535.00	0.00	0.00	
155	5042445.00	0.00	0.00	0.00	4425818.00	4425809.00	0.00	0.00	
156	5040817.00	0.00	0.00	0.00	4430475.00	4430447.00	0.00	0.00	
157	5052308.00	0.00	0.00	0.00	4428682.00	4428652.00	0.00	0.00	
158	5069157.00	0.00	0.00	0.00	4431877.00	4431853.00	0.00	0.00	
159	5063579.00	0.00	0.00	0.00	4431452.00	4431461.00	0.00	0.00	
160	5059781.00	0.00	0.00	0.00	4428953.00	4428922.00	0.00	0.00	
161	5052224.00	0.00	0.00	0.00	4426764.00	4426725.00	0.00	0.00	
162	5023264.00	0.00	0.00	0.00	4430960.00	4430974.00	0.00	0.00	
163	5010205.00	0.00	0.00	0.00	4421668.00	4421577.00	0.00	0.00	
164	5052645.00	0.00	0.00	0.00	4432336.00	4432357.00	0.00	0.00	
165	5045130.00	0.00	0.00	0.00	4436492.00	4436509.00	0.00	0.00	
166	5048457.00	0.00	0.00	0.00	4433760.00	4433691.00	0.00	0.00	
167	5032845.00	0.00	0.00	0.00	4435956.00	4436011.00	0.00	0.00	
168	5036843.00	0.00	0.00	0.00	4434043.00	4434015.00	0.00	0.00	
169	5029244.00	0.00	0.00	0.00	4438154.00	4438146.00	0.00	0.00	
170	5036261.00	0.00	0.00	0.00	4436803.00	4436786.00	0.00	0.00	
