second	tx	tx_get	tx_put	tx_del	rx	rx_getSucc	rx_putSucc	rx_delSucc
2	5293919.00	0.00	0.00	0.00	4438840.00	4438880.00	0.00	0.00	
3	5304500.00	0.00	0.00	0.00	4439870.00	4439836.00	0.00	0.00	
4	5275321.00	0.00	0.00	0.00	4438393.00	4438387.00	0.00	0.00	
5	5255353.00	0.00	0.00	0.00	4440224.00	4440254.00	0.00	0.00	
6	5233505.00	0.00	0.00	0.00	4437754.00	4437713.00	0.00	0.00	
7	5230288.00	0.00	0.00	0.00	4441182.00	4441208.00	0.00	0.00	
8	5228633.00	0.00	0.00	0.00	4441753.00	4441770.00	0.00	0.00	
9	5223280.00	0.00	0.00	0.00	4437893.00	4437899.00	0.00	0.00	
10	5237840.00	0.00	0.00	0.00	4439251.00	4439222.00	0.00	0.00	
11	5268722.00	0.00	0.00	0.00	4438009.00	4438021.00	0.00	0.00	
12	5309470.00	0.00	0.00	0.00	4435668.00	4435677.00	0.00	0.00	
13	5296525.00	0.00	0.00	0.00	4438128.00	4438092.00	0.00	0.00	
14	5288785.00	0.00	0.00	0.00	4436673.00	4436712.00	0.00	0.00	
15	5261998.00	0.00	0.00	0.00	4438452.00	4438441.00	0.00	0.00	
16	5241953.00	0.00	0.00	0.00	4440438.00	4440435.00	0.00	0.00	
17	5258490.00	0.00	0.00	0.00	4440618.00	4440563.00	0.00	0.00	
18	5254985.00	0.00	0.00	0.00	4440884.00	4440933.00	0.00	0.00	
19	5236966.00	0.00	0.00	0.00	4440856.00	4440871.00	0.00	0.00	
20	5238449.00	0.00	0.00	0.00	4441514.00	4441493.00	0.00	0.00	
21	5228586.00	0.00	0.00	0.00	4441721.00	4441738.00	0.00	0.00	
22	5872415.00	0.00	0.00	0.00	2153170.00	2153178.00	0.00	0.00	
23	5862461.00	0.00	0.00	0.00	2130043.00	2130043.00	0.00	0.00	
24	5957114.00	0.00	0.00	0.00	2128505.00	2128499.00	0.00	0.00	
25	5992460.00	0.00	0.00	0.00	2130502.00	2130508.00	0.00	0.00	
26	5975584.00	0.00	0.00	0.00	2129649.00	2129648.00	0.00	0.00	
27	5919218.00	0.00	0.00	0.00	2130529.00	2130529.00	0.00	0.00	
28	5885974.00	0.00	0.00	0.00	2127320.00	2127320.00	0.00	0.00	
29	5905557.00	0.00	0.00	0.00	2129298.00	2129298.00	0.00	0.00	
30	6003936.00	0.00	0.00	0.00	2130600.00	2130568.00	0.00	0.00	
31	5999913.00	0.00	0.00	0.00	2131908.00	2131911.00	0.00	0.00	
32	5964008.00	0.00	0.00	0.00	2133649.00	2133643.00	0.00	0.00	
33	5927774.00	0.00	0.00	0.00	2131743.00	2131770.00	0.00	0.00	
34	5914742.00	0.00	0.00	0.00	2130824.00	2130832.00	0.00	0.00	
35	5881299.00	0.00	0.00	0.00	2133008.00	2133008.00	0.00	0.00	
36	5801339.00	0.00	0.00	0.00	2132657.00	2132651.00	0.00	0.00	
37	5781464.00	0.00	0.00	0.00	2131550.00	2131556.00	0.00	0.00	
38	5765756.00	0.00	0.00	0.00	2131684.00	2131674.00	0.00	0.00	
39	5824330.00	0.00	0.00	0.00	2132009.00	2132019.00	0.00	0.00	
40	5864531.00	0.00	0.00	0.00	2132979.00	2132979.00	0.00	0.00	
41	5947088.00	0.00	0.00	0.00	2131422.00	2131422.00	0.00	0.00	
42	5964397.00	0.00	0.00	0.00	2130959.00	2130945.00	0.00	0.00	
43	5965462.00	0.00	0.00	0.00	2132378.00	2132392.00	0.00	0.00	
44	5967248.00	0.00	0.00	0.00	2132381.00	2132363.00	0.00	0.00	
45	5929513.00	0.00	0.00	0.00	2133779.00	2133774.00	0.00	0.00	
46	5866333.00	0.00	0.00	0.00	2135075.00	2135072.00	0.00	0.00	
47	5857535.00	0.00	0.00	0.00	2133991.00	2134017.00	0.00	0.00	
48	5873368.00	0.00	0.00	0.00	2132879.00	2132879.00	0.00	0.00	
49	6002025.00	0.00	0.00	0.00	2132240.00	2132240.00	0.00	0.00	
50	5906490.00	0.00	0.00	0.00	2134354.00	2134354.00	0.00	0.00	
51	5895945.00	0.00	0.00	0.00	2134103.00	2134080.00	0.00	0.00	
52	5892731.00	0.00	0.00	0.00	2129857.00	2129873.00	0.00	0.00	
53	5958998.00	0.00	0.00	0.00	2134459.00	2134463.00	0.00	0.00	
54	5955428.00	0.00	0.00	0.00	2134789.00	2134789.00	0.00	0.00	
55	5944268.00	0.00	0.00	0.00	2133496.00	2133496.00	0.00	0.00	
56	5961410.00	0.00	0.00	0.00	2058846.00	2058841.00	0.00	0.00	
57	5683430.00	0.00	0.00	0.00	2578699.00	2577996.00	0.00	0.00	
58	5264640.00	0.00	0.00	0.00	3561965.00	3561834.00	0.00	0.00	
59	5171700.00	0.00	0.00	0.00	3775343.00	3775285.00	0.00	0.00	
60	5127228.00	0.00	0.00	0.00	3891731.00	3891656.00	0.00	0.00	
61	5099287.00	0.00	0.00	0.00	3977768.00	3977734.00	0.00	0.00	
62	5064545.00	0.00	0.00	0.00	4044849.00	4044826.00	0.00	0.00	
63	5061947.00	0.00	0.00	0.00	4097092.00	4097013.00	0.00	0.00	
64	4846885.00	0.00	0.00	0.00	4082820.00	4082857.00	0.00	0.00	
65	4896839.00	0.00	0.00	0.00	4118586.00	4118567.00	0.00	0.00	
66	4901336.00	0.00	0.00	0.00	4152494.00	4152467.00	0.00	0.00	
67	4851720.00	0.00	0.00	0.00	4176861.00	4176772.00	0.00	0.00	
68	4785236.00	0.00	0.00	0.00	4179015.00	4179035.00	0.00	0.00	
69	4572325.00	0.00	0.00	0.00	4117542.00	4117527.00	0.00	0.00	
70	4561955.00	0.00	0.00	0.00	4124640.00	4124632.00	0.00	0.00	
71	4874335.00	0.00	0.00	0.00	4282095.00	4282124.00	0.00	0.00	
72	5953926.00	0.00	0.00	0.00	2089591.00	2089572.00	0.00	0.00	
73	5961297.00	0.00	0.00	0.00	2066630.00	2066658.00	0.00	0.00	
74	5931840.00	0.00	0.00	0.00	2067364.00	2067364.00	0.00	0.00	
75	6001363.00	0.00	0.00	0.00	2068185.00	2068185.00	0.00	0.00	
76	6117379.00	0.00	0.00	0.00	2070794.00	2070791.00	0.00	0.00	
77	6057154.00	0.00	0.00	0.00	2067918.00	2067914.00	0.00	0.00	
78	6004375.00	0.00	0.00	0.00	2069796.00	2069797.00	0.00	0.00	
79	5974776.00	0.00	0.00	0.00	2073948.00	2073945.00	0.00	0.00	
80	5967021.00	0.00	0.00	0.00	2077001.00	2076970.00	0.00	0.00	
81	5981680.00	0.00	0.00	0.00	2079371.00	2079400.00	0.00	0.00	
82	6020651.00	0.00	0.00	0.00	2080233.00	2080203.00	0.00	0.00	
83	5993416.00	0.00	0.00	0.00	2078874.00	2078901.00	0.00	0.00	
84	6048337.00	0.00	0.00	0.00	2077877.00	2077822.00	0.00	0.00	
85	6099087.00	0.00	0.00	0.00	2080280.00	2080305.00	0.00	0.00	
86	6050141.00	0.00	0.00	0.00	2080572.00	2080580.00	0.00	0.00	
87	5985507.00	0.00	0.00	0.00	2080866.00	2080857.00	0.00	0.00	
88	5931631.00	0.00	0.00	0.00	2082166.00	2082191.00	0.00	0.00	
89	5729231.00	0.00	0.00	0.00	2064838.00	2064838.00	0.00	0.00	
90	5761604.00	0.00	0.00	0.00	2065790.00	2065790.00	0.00	0.00	
91	5814761.00	0.00	0.00	0.00	2067982.00	2067981.00	0.00	0.00	
92	5774709.00	0.00	0.00	0.00	2068296.00	2068262.00	0.00	0.00	
93	5729632.00	0.00	0.00	0.00	2067355.00	2067361.00	0.00	0.00	
94	5722732.00	0.00	0.00	0.00	2064067.00	2064058.00	0.00	0.00	
95	5729553.00	0.00	0.00	0.00	2067024.00	2067024.00	0.00	0.00	
96	5724643.00	0.00	0.00	0.00	2069314.00	2069314.00	0.00	0.00	
97	5758968.00	0.00	0.00	0.00	2072487.00	2072511.00	0.00	0.00	
98	5689476.00	0.00	0.00	0.00	2069334.00	2069316.00	0.00	0.00	
99	5556968.00	0.00	0.00	0.00	2044602.00	2044592.00	0.00	0.00	
100	5553531.00	0.00	0.00	0.00	2046492.00	2046517.00	0.00	0.00	
101	5496663.00	0.00	0.00	0.00	2045880.00	2045856.00	0.00	0.00	
102	5469085.00	0.00	0.00	0.00	2044898.00	2044921.00	0.00	0.00	
103	5575105.00	0.00	0.00	0.00	2051497.00	2051485.00	0.00	0.00	
104	5595944.00	0.00	0.00	0.00	2051145.00	2051140.00	0.00	0.00	
105	5582198.00	0.00	0.00	0.00	2053059.00	2053074.00	0.00	0.00	
106	5583825.00	0.00	0.00	0.00	2053580.00	2053549.00	0.00	0.00	
107	5596084.00	0.00	0.00	0.00	2054674.00	2054702.00	0.00	0.00	
108	5564066.00	0.00	0.00	0.00	2053858.00	2053822.00	0.00	0.00	
