second	tx	tx_get	tx_put	tx_del	rx	rx_getSucc	rx_putSucc	rx_delSucc
2	62461120.00	0.00	0.00	0.00	18012060.00	18012058.00	0.00	0.00	
3	62605440.00	0.00	0.00	0.00	17980546.00	17980530.00	0.00	0.00	
4	63037968.00	0.00	0.00	0.00	17990658.00	17990652.00	0.00	0.00	
5	62844232.00	0.00	0.00	0.00	18001330.00	18001354.00	0.00	0.00	
6	62755720.00	0.00	0.00	0.00	18007808.00	18007808.00	0.00	0.00	
7	62667936.00	0.00	0.00	0.00	18004666.00	18004628.00	0.00	0.00	
8	62938644.00	0.00	0.00	0.00	17987990.00	17988002.00	0.00	0.00	
9	61133296.00	0.00	0.00	0.00	22024308.00	22023128.00	0.00	0.00	
10	53450396.00	0.00	0.00	0.00	40807072.00	40806804.00	0.00	0.00	
11	52842460.00	0.00	0.00	0.00	43560248.00	43560136.00	0.00	0.00	
12	52369496.00	0.00	0.00	0.00	43913888.00	43913448.00	0.00	0.00	
13	52282400.00	0.00	0.00	0.00	44007304.00	44006896.00	0.00	0.00	
14	52609964.00	0.00	0.00	0.00	44118408.00	44118140.00	0.00	0.00	
15	52184028.00	0.00	0.00	0.00	44142480.00	44142324.00	0.00	0.00	
16	52483640.00	0.00	0.00	0.00	44179144.00	44178984.00	0.00	0.00	
17	52346276.00	0.00	0.00	0.00	44203932.00	44203892.00	0.00	0.00	
18	50148384.00	0.00	0.00	0.00	43386140.00	43386072.00	0.00	0.00	
19	52577304.00	0.00	0.00	0.00	44209280.00	44209216.00	0.00	0.00	
20	49643436.00	0.00	0.00	0.00	42608512.00	42608480.00	0.00	0.00	
21	49657640.00	0.00	0.00	0.00	42628664.00	42628592.00	0.00	0.00	
22	50525364.00	0.00	0.00	0.00	43147520.00	43147512.00	0.00	0.00	
23	52456652.00	0.00	0.00	0.00	44218376.00	44218312.00	0.00	0.00	
24	52351148.00	0.00	0.00	0.00	44202840.00	44202820.00	0.00	0.00	
25	52313856.00	0.00	0.00	0.00	44231456.00	44231412.00	0.00	0.00	
26	52222232.00	0.00	0.00	0.00	44234464.00	44234436.00	0.00	0.00	
27	52345872.00	0.00	0.00	0.00	44237440.00	44237376.00	0.00	0.00	
28	52300792.00	0.00	0.00	0.00	44229184.00	44229208.00	0.00	0.00	
29	52214200.00	0.00	0.00	0.00	44231428.00	44231376.00	0.00	0.00	
30	52281704.00	0.00	0.00	0.00	44232884.00	44232844.00	0.00	0.00	
31	52510820.00	0.00	0.00	0.00	44248072.00	44248024.00	0.00	0.00	
32	52115152.00	0.00	0.00	0.00	44226256.00	44226256.00	0.00	0.00	
33	52438664.00	0.00	0.00	0.00	44241432.00	44241368.00	0.00	0.00	
34	52502568.00	0.00	0.00	0.00	44230624.00	44230608.00	0.00	0.00	
35	52389232.00	0.00	0.00	0.00	44215520.00	44215480.00	0.00	0.00	
36	52329464.00	0.00	0.00	0.00	44233500.00	44233476.00	0.00	0.00	
37	52494932.00	0.00	0.00	0.00	44223964.00	44223952.00	0.00	0.00	
38	52347036.00	0.00	0.00	0.00	44230676.00	44230628.00	0.00	0.00	
39	52559124.00	0.00	0.00	0.00	44231292.00	44231264.00	0.00	0.00	
40	52460584.00	0.00	0.00	0.00	44229584.00	44229532.00	0.00	0.00	
41	52407720.00	0.00	0.00	0.00	44231084.00	44231064.00	0.00	0.00	
42	50316904.00	0.00	0.00	0.00	43398548.00	43398504.00	0.00	0.00	
43	51713944.00	0.00	0.00	0.00	43776788.00	43776768.00	0.00	0.00	
44	48055368.00	0.00	0.00	0.00	41847468.00	41847460.00	0.00	0.00	
45	48033384.00	0.00	0.00	0.00	41588416.00	41588412.00	0.00	0.00	
46	49085212.00	0.00	0.00	0.00	42012328.00	42012288.00	0.00	0.00	
47	52348096.00	0.00	0.00	0.00	44176676.00	44176612.00	0.00	0.00	
48	52516456.00	0.00	0.00	0.00	44265016.00	44265008.00	0.00	0.00	
49	52256776.00	0.00	0.00	0.00	44246856.00	44246844.00	0.00	0.00	
50	52238132.00	0.00	0.00	0.00	44243552.00	44243440.00	0.00	0.00	
