second	tx	tx_get	tx_put	tx_del	rx	rx_getSucc	rx_putSucc	rx_delSucc
78	49666272.00	0.00	0.00	0.00	47963080.00	47945048.00	0.00	0.00	
79	48833960.00	0.00	0.00	0.00	47014384.00	46988304.00	0.00	0.00	
80	48013752.00	0.00	0.00	0.00	46190172.00	46156504.00	0.00	0.00	
81	48784696.00	0.00	0.00	0.00	46838048.00	46801080.00	0.00	0.00	
82	49999844.00	0.00	0.00	0.00	47967384.00	47930080.00	0.00	0.00	
83	50000184.00	0.00	0.00	0.00	47930352.00	47900720.00	0.00	0.00	
84	50000160.00	0.00	0.00	0.00	48001996.00	47963340.00	0.00	0.00	
85	49999936.00	0.00	0.00	0.00	47953560.00	47919888.00	0.00	0.00	
86	49999228.00	0.00	0.00	0.00	47949184.00	47910260.00	0.00	0.00	
87	50000048.00	0.00	0.00	0.00	47974368.00	47939192.00	0.00	0.00	
88	50000392.00	0.00	0.00	0.00	47984716.00	47947284.00	0.00	0.00	
89	49999616.00	0.00	0.00	0.00	47913728.00	47882952.00	0.00	0.00	
90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
