second	tx	tx_get	tx_put	tx_del	rx	rx_getSucc	rx_putSucc	rx_delSucc
2	49999392.00	0.00	0.00	0.00	42665040.00	42528656.00	0.00	0.00	
3	49999724.00	0.00	0.00	0.00	43362392.00	43183912.00	0.00	0.00	
4	50000776.00	0.00	0.00	0.00	43525588.00	43323444.00	0.00	0.00	
5	49998388.00	0.00	0.00	0.00	43504552.00	43321440.00	0.00	0.00	
6	49999776.00	0.00	0.00	0.00	43554644.00	43352848.00	0.00	0.00	
7	49998828.00	0.00	0.00	0.00	43568744.00	43383372.00	0.00	0.00	
8	49987768.00	0.00	0.00	0.00	43618328.00	43429988.00	0.00	0.00	
9	49998904.00	0.00	0.00	0.00	43677048.00	43497800.00	0.00	0.00	
10	49999028.00	0.00	0.00	0.00	43707280.00	43524596.00	0.00	0.00	
11	50000340.00	0.00	0.00	0.00	43713544.00	43522672.00	0.00	0.00	
12	50000136.00	0.00	0.00	0.00	43702724.00	43526352.00	0.00	0.00	
13	49869340.00	0.00	0.00	0.00	43653064.00	43474180.00	0.00	0.00	
14	49535448.00	0.00	0.00	0.00	43980152.00	43894796.00	0.00	0.00	
15	49517592.00	0.00	0.00	0.00	44480784.00	44368328.00	0.00	0.00	
16	49520788.00	0.00	0.00	0.00	44549076.00	44428672.00	0.00	0.00	
17	49872224.00	0.00	0.00	0.00	44955232.00	44859776.00	0.00	0.00	
18	49985996.00	0.00	0.00	0.00	45121296.00	45017624.00	0.00	0.00	
19	49795020.00	0.00	0.00	0.00	45022420.00	44926160.00	0.00	0.00	
20	49504360.00	0.00	0.00	0.00	44795664.00	44675548.00	0.00	0.00	
21	49871044.00	0.00	0.00	0.00	45151176.00	45028712.00	0.00	0.00	
22	50000064.00	0.00	0.00	0.00	45278532.00	45171680.00	0.00	0.00	
23	49970920.00	0.00	0.00	0.00	45297144.00	45191912.00	0.00	0.00	
24	49464312.00	0.00	0.00	0.00	45123220.00	45032584.00	0.00	0.00	
25	49865252.00	0.00	0.00	0.00	45655752.00	45593708.00	0.00	0.00	
26	49999872.00	0.00	0.00	0.00	45949832.00	45878384.00	0.00	0.00	
27	49999956.00	0.00	0.00	0.00	46020232.00	45950136.00	0.00	0.00	
28	49987528.00	0.00	0.00	0.00	46073172.00	46005196.00	0.00	0.00	
29	49773160.00	0.00	0.00	0.00	45984440.00	45904032.00	0.00	0.00	
30	49468336.00	0.00	0.00	0.00	45709912.00	45627816.00	0.00	0.00	
31	49429944.00	0.00	0.00	0.00	41846136.00	41783948.00	0.00	0.00	
32	49337016.00	0.00	0.00	0.00	45298712.00	45222144.00	0.00	0.00	
33	49828244.00	0.00	0.00	0.00	45745048.00	45655716.00	0.00	0.00	
34	49999940.00	0.00	0.00	0.00	45844108.00	45754428.00	0.00	0.00	
35	49999932.00	0.00	0.00	0.00	45847056.00	45754024.00	0.00	0.00	
36	50000124.00	0.00	0.00	0.00	45856280.00	45759816.00	0.00	0.00	
37	50000052.00	0.00	0.00	0.00	45841280.00	45750352.00	0.00	0.00	
38	49986664.00	0.00	0.00	0.00	45849752.00	45753320.00	0.00	0.00	
39	49999412.00	0.00	0.00	0.00	45872156.00	45781080.00	0.00	0.00	
40	50001056.00	0.00	0.00	0.00	45868684.00	45778980.00	0.00	0.00	
41	49999508.00	0.00	0.00	0.00	45868016.00	45770632.00	0.00	0.00	
42	49999948.00	0.00	0.00	0.00	45868012.00	45775440.00	0.00	0.00	
43	49999812.00	0.00	0.00	0.00	45863936.00	45771560.00	0.00	0.00	
44	49786176.00	0.00	0.00	0.00	45728988.00	45639236.00	0.00	0.00	
45	49826744.00	0.00	0.00	0.00	45797056.00	45706080.00	0.00	0.00	
46	49999976.00	0.00	0.00	0.00	45912692.00	45815180.00	0.00	0.00	
47	49960180.00	0.00	0.00	0.00	45882512.00	45788056.00	0.00	0.00	
48	49280584.00	0.00	0.00	0.00	45325604.00	45224668.00	0.00	0.00	
49	49821336.00	0.00	0.00	0.00	45766372.00	45661104.00	0.00	0.00	
50	49999352.00	0.00	0.00	0.00	45902100.00	45810348.00	0.00	0.00	
51	49999744.00	0.00	0.00	0.00	45907348.00	45816720.00	0.00	0.00	
52	50000184.00	0.00	0.00	0.00	45923780.00	45821468.00	0.00	0.00	
53	49999804.00	0.00	0.00	0.00	45916952.00	45825920.00	0.00	0.00	
54	49775296.00	0.00	0.00	0.00	45757936.00	45662000.00	0.00	0.00	
55	49601424.00	0.00	0.00	0.00	45745988.00	45667380.00	0.00	0.00	
56	50000152.00	0.00	0.00	0.00	46064736.00	45986820.00	0.00	0.00	
57	49999736.00	0.00	0.00	0.00	46095432.00	46008700.00	0.00	0.00	
58	49985320.00	0.00	0.00	0.00	46097264.00	46022444.00	0.00	0.00	
59	50000104.00	0.00	0.00	0.00	46135432.00	46063324.00	0.00	0.00	
60	49999100.00	0.00	0.00	0.00	46176400.00	46096352.00	0.00	0.00	
61	49997888.00	0.00	0.00	0.00	41672296.00	41617176.00	0.00	0.00	
62	49999656.00	0.00	0.00	0.00	45925192.00	45856468.00	0.00	0.00	
63	49999880.00	0.00	0.00	0.00	46074404.00	45993596.00	0.00	0.00	
64	49999924.00	0.00	0.00	0.00	46109516.00	46035720.00	0.00	0.00	
65	50000308.00	0.00	0.00	0.00	46142260.00	46068576.00	0.00	0.00	
66	49999804.00	0.00	0.00	0.00	46172244.00	46091364.00	0.00	0.00	
67	49999960.00	0.00	0.00	0.00	46186096.00	46114232.00	0.00	0.00	
68	49653164.00	0.00	0.00	0.00	45965132.00	45898008.00	0.00	0.00	
69	49837588.00	0.00	0.00	0.00	46407496.00	46365172.00	0.00	0.00	
70	49495312.00	0.00	0.00	0.00	46392888.00	46352232.00	0.00	0.00	
71	49912788.00	0.00	0.00	0.00	46932552.00	46874580.00	0.00	0.00	
72	49083744.00	0.00	0.00	0.00	46413864.00	46373988.00	0.00	0.00	
73	49768064.00	0.00	0.00	0.00	47157316.00	47122456.00	0.00	0.00	
74	50000008.00	0.00	0.00	0.00	47615600.00	47586612.00	0.00	0.00	
75	49999192.00	0.00	0.00	0.00	47764040.00	47727544.00	0.00	0.00	
76	49999512.00	0.00	0.00	0.00	47892800.00	47861516.00	0.00	0.00	
77	50000336.00	0.00	0.00	0.00	47952848.00	47912644.00	0.00	0.00	
78	49985004.00	0.00	0.00	0.00	47996400.00	47953472.00	0.00	0.00	
79	49999680.00	0.00	0.00	0.00	48009776.00	47961952.00	0.00	0.00	
80	50000352.00	0.00	0.00	0.00	48020196.00	47973840.00	0.00	0.00	
81	49999864.00	0.00	0.00	0.00	48020856.00	47975064.00	0.00	0.00	
82	50000128.00	0.00	0.00	0.00	48040736.00	47992736.00	0.00	0.00	
83	50000364.00	0.00	0.00	0.00	48012184.00	47967896.00	0.00	0.00	
84	49999404.00	0.00	0.00	0.00	48030128.00	47982312.00	0.00	0.00	
85	50000328.00	0.00	0.00	0.00	48022124.00	47979456.00	0.00	0.00	
86	49999876.00	0.00	0.00	0.00	48030220.00	47982392.00	0.00	0.00	
87	49999944.00	0.00	0.00	0.00	48036816.00	47992684.00	0.00	0.00	
88	49985096.00	0.00	0.00	0.00	48025020.00	47977880.00	0.00	0.00	
89	50000204.00	0.00	0.00	0.00	48058184.00	48011836.00	0.00	0.00	
90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
