217345	3.3801e-07
6469	1.09626e-05
12736	5.60651e-06
40530	1.78238e-06
69073	1.05145e-06
56230	1.28894e-06
21549	3.33117e-06
6177	1.14755e-05
32983	2.18569e-06
17705	4.04641e-06
27710	2.59707e-06
74853	9.71038e-07
18345	3.90664e-06
190259	3.85616e-07
48453	1.49359e-06
17787	4.02794e-06
41394	1.74554e-06
212165	3.46179e-07
107112	6.81029e-07
40868	1.76778e-06
26271	2.73786e-06
29490	2.44184e-06
51363	1.4098e-06
9278	7.67155e-06
10612	6.71629e-06
138891	5.26573e-07
149517	4.89511e-07
28032	2.56753e-06
23107	3.10874e-06
24282	2.95978e-06
87803	8.29144e-07
44804	1.61397e-06
12094	5.90105e-06
50532	1.43275e-06
158682	4.61513e-07
26131	2.75238e-06
58147	1.24687e-06
44639	1.61988e-06
64697	1.12183e-06
177700	4.12588e-07
52958	1.36776e-06
20155	3.55917e-06
74149	9.80165e-07
18384	3.89843e-06
16120	4.44008e-06
34026	2.11936e-06
31643	2.2773e-06
31630	2.27823e-06
28536	2.52264e-06
59201	1.22489e-06
25964	2.7699e-06
25809	2.78637e-06
30466	2.36438e-06
103012	7.07858e-07
49975	1.44856e-06
26500	2.71444e-06
64755	1.12084e-06
29731	2.42224e-06
25344	2.83698e-06
69916	1.0389e-06
99613	7.31766e-07
45617	1.58549e-06
27161	2.64903e-06
17419	4.11217e-06
72548	1.00158e-06
8798	8.08575e-06
753855	9.86719e-08
32610	2.21044e-06
35609	2.02606e-06
13939	5.1273e-06
12233	5.83467e-06
45051	1.60521e-06
57574	1.25915e-06
23178	3.09931e-06
63524	1.14234e-06
17172	4.17072e-06
24390	2.94681e-06
46939	1.54128e-06
33819	2.1322e-06
30557	2.35741e-06
15298	4.6762e-06
26630	2.70132e-06
16180	4.42378e-06
28134	2.55832e-06
37269	1.9367e-06
43886	1.64739e-06
62748	1.15632e-06
11453	6.2279e-06
37204	1.94005e-06
45098	1.60356e-06
198732	3.69336e-07
15274	4.68347e-06
44729	1.61665e-06
47051	1.53765e-06
28733	2.50552e-06
38485	1.87611e-06
29832	2.41412e-06
49338	1.46707e-06
18795	3.81403e-06
47444	1.52504e-06
376526	1.96187e-07
41396	1.74546e-06
38530	1.87395e-06
120747	6.0485e-07
113169	6.44934e-07
64564	1.12412e-06
42517	1.69989e-06
22576	3.18112e-06
35064	2.05724e-06
27377	2.62834e-06
50050	1.44641e-06
50174	1.44287e-06
28709	2.50759e-06
109763	6.64743e-07
202655	3.62257e-07
74020	9.81856e-07
25797	2.78765e-06
160362	4.56726e-07
97047	7.50918e-07
134988	5.41644e-07
30627	2.35208e-06
53944	1.343e-06
28739	2.505e-06
283064	2.60221e-07
18164	3.94517e-06
126705	5.76687e-07
95985	7.59143e-07
86790	8.38724e-07
72191	1.00648e-06
8803	8.0812e-06
86746	8.39145e-07
83784	8.6851e-07
304640	2.41968e-07
15036	4.75685e-06
142440	5.13583e-07
14121	5.06188e-06
54739	1.32369e-06
88101	8.26368e-07
18808	3.81142e-06
43906	1.64665e-06
66874	1.08567e-06
141104	5.18397e-07
39942	1.80835e-06
101273	7.1989e-07
40593	1.77964e-06
22156	3.24081e-06
42172	1.71366e-06
25429	2.82759e-06
52357	1.3833e-06
73586	9.87589e-07
48424	1.49448e-06
39043	1.84957e-06
13466	5.30556e-06
22334	3.21524e-06
18782	3.81665e-06
13679	5.22377e-06
80854	8.99662e-07
17629	4.06368e-06
29343	2.45395e-06
35003	2.06079e-06
17286	4.14349e-06
135099	5.41203e-07
44418	1.62786e-06
34761	2.07499e-06
34275	2.10411e-06
205491	3.57308e-07
50587	1.43121e-06
56171	1.29028e-06
49246	1.46978e-06
15238	4.69442e-06
75720	9.6003e-07
28547	2.52168e-06
43987	1.64365e-06
11988	5.9527e-06
17430	4.10961e-06
29655	2.42839e-06
29166	2.46869e-06
25009	2.87459e-06
11072	6.44001e-06
14180	5.04103e-06
23193	3.09733e-06
27943	2.57563e-06
54105	1.33905e-06
49153	1.47254e-06
46778	1.54653e-06
24765	2.90263e-06
21098	3.40165e-06
41625	1.73595e-06
19376	3.7008e-06
23026	3.11957e-06
51974	1.39339e-06
25263	2.84598e-06
19833	3.61637e-06
46886	1.543e-06
14829	4.82258e-06
35160	2.05168e-06
48301	1.49825e-06
30554	2.35764e-06
15449	4.63095e-06
67508	1.07558e-06
112814	6.46943e-07
66443	1.09264e-06
54552	1.32819e-06
220161	3.33729e-07
52071	1.39082e-06
30948	2.32793e-06
29309	2.45676e-06
43572	1.65914e-06
31394	2.29518e-06
53198	1.36165e-06
616502	1.20413e-07
25103	2.86394e-06
110037	6.63104e-07
168429	4.35065e-07
44140	1.63801e-06
71508	1.016e-06
73466	9.89186e-07
13271	5.38272e-06
13841	5.16324e-06
52012	1.39238e-06
55692	1.30127e-06
31424	2.29301e-06
71433	1.01705e-06
102520	7.11221e-07
208353	3.52448e-07
27623	2.60517e-06
17098	4.18859e-06
19846	3.61403e-06
72480	1.00251e-06
90303	8.06416e-07
77551	9.37588e-07
72643	1.00028e-06
18955	3.78216e-06
301463	2.44493e-07
190728	3.84677e-07
71480	1.01639e-06
30459	2.36492e-06
16077	4.45184e-06
37263	1.93701e-06
25459	2.82429e-06
21173	3.38972e-06
20836	3.44399e-06
201297	3.64677e-07
80973	8.98353e-07
69545	1.04438e-06
206408	3.55736e-07
33911	2.12647e-06
128324	5.69483e-07
72299	1.00499e-06
60451	1.19981e-06
22821	3.14731e-06
19928	3.5993e-06
58515	1.2391e-06
42604	1.69646e-06
18679	3.83748e-06
12055	5.91995e-06
37731	1.91323e-06
189257	3.87637e-07
60204	1.20468e-06
99502	7.32574e-07
55042	1.31648e-06
10938	6.5181e-06
30443	2.36615e-06
33957	2.12362e-06
52229	1.38665e-06
21696	3.30882e-06
51603	1.40331e-06
82645	8.80359e-07
29660	2.42798e-06
24653	2.91569e-06
65302	1.11154e-06
9137	7.78873e-06
27061	2.65872e-06
19278	3.71942e-06
14718	4.85858e-06
25435	2.82693e-06
25240	2.84855e-06
67118	1.08176e-06
19225	3.72957e-06
16006	4.47139e-06
25367	2.83443e-06
66199	1.09663e-06
38645	1.86843e-06
49070	1.475e-06
26723	2.69201e-06
25626	2.80607e-06
186223	3.93889e-07
29088	2.47524e-06
94807	7.6848e-07
50218	1.44162e-06
27658	2.6019e-06
32157	2.24126e-06
47718	1.51637e-06
19948	3.59573e-06
20288	3.53607e-06
27268	2.63874e-06
30091	2.39355e-06
79999	9.0918e-07
783106	9.50225e-08
142186	5.14491e-07
54718	1.3242e-06
31128	2.3146e-06
9193	7.74176e-06
99088	7.35604e-07
18203	3.93681e-06
47809	1.51351e-06
37620	1.91882e-06
27067	2.65814e-06
109108	6.68694e-07
220809	3.3276e-07
55944	1.29546e-06
86076	8.45612e-07
65239	1.1126e-06
101691	7.16961e-07
13090	5.4564e-06
16799	4.26239e-06
21224	3.38166e-06
8995	7.91043e-06
176743	4.14799e-07
54086	1.33951e-06
33368	2.16072e-06
25912	2.77541e-06
21823	3.28976e-06
222916	3.29646e-07
40662	1.77665e-06
42402	1.70446e-06
54874	1.32047e-06
51228	1.41348e-06
28495	2.52623e-06
36983	1.95153e-06
48696	1.48622e-06
38108	1.89449e-06
110648	6.59479e-07
20422	3.5131e-06
43078	1.67798e-06
43954	1.64487e-06
152634	4.79614e-07
19907	3.60306e-06
21372	3.35848e-06
24184	2.97166e-06
12472	5.72398e-06
86053	8.45835e-07
85640	8.49873e-07
24830	2.89511e-06
19508	3.67601e-06
69302	1.04801e-06
77336	9.40169e-07
46371	1.55997e-06
181659	4.03685e-07
18442	3.8863e-06
30405	2.36908e-06
77954	9.32789e-07
21424	3.35041e-06
34313	2.10181e-06
109299	6.67537e-07
21252	3.37725e-06
28333	2.54053e-06
41300	1.74948e-06
13166	5.42522e-06
20909	3.43209e-06
80236	9.06522e-07
147284	4.96858e-07
36908	1.95546e-06
56166	1.2904e-06
28474	2.52808e-06
32535	2.21548e-06
8879	8.01273e-06
41463	1.74267e-06
74794	9.71797e-07
20905	3.43274e-06
54062	1.3401e-06
64896	1.11842e-06
43015	1.68041e-06
253968	2.89719e-07
14281	5.00574e-06
12290	5.80788e-06
20523	3.49599e-06
143992	5.08102e-07
22126	3.24516e-06
14460	4.94439e-06
62231	1.16583e-06
13624	5.24464e-06
22516	3.18951e-06
30304	2.3769e-06
27029	2.66184e-06
30218	2.38359e-06
32000	2.25215e-06
32307	2.23096e-06
45207	1.59973e-06
60618	1.19654e-06
32900	2.19115e-06
95429	7.63521e-07
52996	1.36679e-06
63811	1.13725e-06
113599	6.42517e-07
319436	2.3087e-07
20243	3.54385e-06
18120	3.95466e-06
251791	2.92198e-07
131261	5.56867e-07
5752	1.23144e-05
46621	1.55169e-06
97325	7.48794e-07
17428	4.11007e-06
35134	2.05318e-06
57461	1.2616e-06
11871	6.01078e-06
87868	8.28537e-07
36205	1.99304e-06
31376	2.29649e-06
44532	1.62373e-06
11507	6.19897e-06
87955	8.27726e-07
51271	1.4123e-06
32104	2.24493e-06
277733	2.65165e-07
12279	5.81303e-06
110825	6.58437e-07
32220	2.23693e-06
46162	1.56696e-06
51495	1.40622e-06
20220	3.54784e-06
20996	3.41801e-06
21174	3.38957e-06
36411	1.98188e-06
94966	7.67206e-07
53880	1.34458e-06
41209	1.7533e-06
60921	1.19065e-06
49082	1.47464e-06
47721	1.51627e-06
23835	3.01473e-06
45816	1.57868e-06
23088	3.11127e-06
32487	2.21872e-06
41474	1.74221e-06
15999	4.47332e-06
23104	3.10914e-06
46808	1.54555e-06
20942	3.42674e-06
23621	3.04177e-06
23786	3.02088e-06
13730	5.20456e-06
22401	3.20572e-06
205785	3.56802e-07
15212	4.70237e-06
77238	9.4135e-07
25566	2.81259e-06
38370	1.88168e-06
36045	2.0018e-06
17862	4.0112e-06
53662	1.34999e-06
54278	1.33482e-06
26132	2.75227e-06
20565	3.48892e-06
27538	2.61313e-06
20735	3.4606e-06
40087	1.80188e-06
37538	1.92296e-06
67939	1.06882e-06
36039	2.00213e-06
10136	7.02844e-06
12219	5.84129e-06
31858	2.26209e-06
40057	1.80321e-06
86222	8.44194e-07
45794	1.57943e-06
792674	9.38869e-08
40119	1.80045e-06
105731	6.89834e-07
7899	8.99618e-06
14469	4.94135e-06
71533	1.01564e-06
52349	1.38351e-06
15731	4.54876e-06
14711	4.86087e-06
16604	4.31194e-06
21771	3.29754e-06
109457	6.66583e-07
83821	8.6813e-07
13827	5.16842e-06
36921	1.95478e-06
51093	1.41717e-06
5994	1.18222e-05
46389	1.55937e-06
118377	6.16838e-07
79238	9.17824e-07
79629	9.13363e-07
20751	3.45796e-06
55785	1.29912e-06
123889	5.89662e-07
38166	1.89164e-06
114287	6.38688e-07
270049	2.72634e-07
21967	3.26841e-06
32950	2.18786e-06
19787	3.62469e-06
48773	1.48389e-06
59814	1.21246e-06
29516	2.43971e-06
18178	3.94217e-06
52615	1.37658e-06
30923	2.32979e-06
13762	5.19258e-06
12431	5.74267e-06
23949	3.00052e-06
15986	4.47693e-06
30418	2.36808e-06
50849	1.42391e-06
9330	7.62922e-06
26159	2.74946e-06
176074	4.16359e-07
976147	7.63992e-08
25972	2.76906e-06
31138	2.31386e-06
61038	1.18839e-06
24300	2.95761e-06
53468	1.35484e-06
57425	1.26238e-06
10577	6.73829e-06
27313	2.63444e-06
127312	5.73965e-07
19267	3.72152e-06
13950	5.1233e-06
61951	1.17105e-06
90300	8.06443e-07
8244	8.62344e-06
53382	1.357e-06
329552	2.23853e-07
53870	1.34483e-06
170049	4.30961e-07
22749	3.15717e-06
44419	1.62782e-06
75663	9.60746e-07
9288	7.66337e-06
26083	2.75739e-06
33927	2.12548e-06
24888	2.88843e-06
47528	1.52237e-06
160655	4.55902e-07
13658	5.23172e-06
52208	1.38721e-06
50889	1.4228e-06
39962	1.80746e-06
16449	4.35216e-06
82974	8.76903e-07
20818	3.44694e-06
20280	3.53745e-06
31845	2.263e-06
29626	2.43074e-06
36989	1.95122e-06
26515	2.71292e-06
53602	1.35149e-06
29333	2.45477e-06
52204	1.38731e-06
13970	5.11604e-06
75833	9.58614e-07
16446	4.35295e-06
71515	1.0159e-06
67423	1.07692e-06
26287	2.73621e-06
74919	9.70191e-07
291280	2.52953e-07
24734	2.90623e-06
13277	5.38032e-06
18482	3.87797e-06
188996	3.88167e-07
31806	2.26575e-06
51735	1.39976e-06
55596	1.30349e-06
60822	1.19256e-06
81507	8.92526e-07
30357	2.37279e-06
28823	2.49777e-06
40556	1.78125e-06
74886	9.70615e-07
96727	7.53377e-07
71607	1.01461e-06
81355	8.94177e-07
16138	4.43518e-06
77267	9.41e-07
155661	4.7038e-07
20632	3.4777e-06
11581	6.15976e-06
41994	1.72085e-06
23779	3.02176e-06
125554	5.8192e-07
205116	3.57954e-07
12698	5.62312e-06
641656	1.15739e-07
40552	1.78142e-06
9943	7.16347e-06
21497	3.33914e-06
11037	6.46023e-06
15836	4.5189e-06
51807	1.39784e-06
37702	1.91468e-06
906459	8.22118e-08
35124	2.05376e-06
25014	2.87403e-06
45026	1.60609e-06
17969	3.98755e-06
36220	1.99222e-06
32799	2.19783e-06
29269	2.46009e-06
64510	1.12505e-06
63832	1.13688e-06
12713	5.61655e-06
16738	4.27777e-06
19402	3.69589e-06
18630	3.84747e-06
98462	7.40234e-07
43988	1.64361e-06
30684	2.34775e-06
24371	2.94908e-06
50622	1.43023e-06
62984	1.15203e-06
23637	3.03973e-06
38430	1.87877e-06
13022	5.4846e-06
16806	4.26063e-06
15493	4.61793e-06
74791	9.71835e-07
62448	1.16182e-06
21266	3.37505e-06
56908	1.27374e-06
93401	7.79932e-07
10410	6.84529e-06
18840	3.80501e-06
21370	3.35879e-06
21968	3.26826e-06
19780	3.62596e-06
21996	3.26414e-06
32563	2.2136e-06
15085	4.74156e-06
166742	4.39422e-07
15991	4.47554e-06
48027	1.50671e-06
54506	1.3293e-06
18670	3.83931e-06
14003	5.10411e-06
14143	5.05409e-06
51264	1.41249e-06
28558	2.52071e-06
52369	1.38298e-06
9677	7.35837e-06
23893	3.00748e-06
36076	2.0001e-06
44767	1.61529e-06
23906	3.00586e-06
15968	4.48192e-06
26482	2.71626e-06
14000	5.10519e-06
86685	8.3973e-07
58415	1.2412e-06
43980	1.64391e-06
29053	2.47819e-06
