second	tx	tx_grant	tx_grant_re4wait	tx_release	tx_release_re4modfail	tx_release_re4wait	rx	rx_grantSucc	rx_queueSucc	rx_releaseSucc	rx_grantFail	rx_grantModFail	rx_releaseFail	rx_releaseModFail	rx_p4	rx_grantSucc_p4	rx_queueSucc_p4	rx_releaseSucc_p4	rx_grantFail_p4	rx_releaseFail_p4	rx_bdFail_p4	rx_mirror_p4	rx_fpga	rx_grantSucc_fpga	rx_queueSucc_fpga	rx_releaseSucc_fpga	rx_grantFail_fpga	rx_grantModFail_fpga	rx_grantModHitFail_fpga	rx_grantModNfsFail_fpga	rx_releaseFail_fpga	rx_releaseModFail_fpga	rx_releaseModHitFail_fpga	rx_releaseModNfsFail_fpga	dropped_pkt	txn_fail	txn_total	
76	3681761.00	2034712.00	48285.00	1556071.00	0.00	42693.00	3591012.00	1556080.00	0.00	1555897.00	478717.00	0.00	143.00	0.00	1246002.00	423004.00	0.00	422965.00	399931.00	102.00	0.00	0.00	2344838.00	1133077.00	0.00	1132933.00	78787.00	0.00	0.00	0.00	41.00	0.00	0.00	0.00	0.00	3.00	2034713.00	
77	3681654.00	2030098.00	48440.00	1559328.00	0.00	43790.00	3589924.00	1559542.00	0.00	1559544.00	470755.00	0.00	72.00	0.00	1284207.00	440757.00	0.00	440664.00	402752.00	35.00	0.00	0.00	2305706.00	1118785.00	0.00	1118880.00	68004.00	0.00	0.00	0.00	37.00	0.00	0.00	0.00	0.00	6.00	2030105.00	
78	3847334.00	2139806.00	40618.00	1630863.00	0.00	36047.00	3770580.00	1630786.00	0.00	1630533.00	509048.00	0.00	134.00	0.00	1427118.00	485005.00	0.00	484936.00	457086.00	91.00	0.00	0.00	2343387.00	1145784.00	0.00	1145598.00	51962.00	0.00	0.00	0.00	43.00	0.00	0.00	0.00	0.00	6.00	2139813.00	
79	3758915.00	2075557.00	44725.00	1598783.00	0.00	39850.00	3674586.00	1598752.00	0.00	1598896.00	476876.00	0.00	38.00	0.00	1436980.00	502879.00	0.00	502827.00	431257.00	17.00	0.00	0.00	2237582.00	1095873.00	0.00	1096069.00	45619.00	0.00	0.00	0.00	21.00	0.00	0.00	0.00	0.00	2.00	2075564.00	
80	3934336.00	2198969.00	33754.00	1670237.00	0.00	31376.00	3869121.00	1670228.00	0.00	1669912.00	528741.00	0.00	113.00	0.00	1552258.00	530560.00	0.00	530560.00	491055.00	83.00	0.00	0.00	2316737.00	1139669.00	0.00	1139352.00	37686.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	4.00	2198971.00	
81	3861907.00	2144086.00	38452.00	1642821.00	0.00	36549.00	3787501.00	1643019.00	0.00	1643144.00	501267.00	0.00	31.00	0.00	1557048.00	544985.00	0.00	544908.00	467149.00	6.00	0.00	0.00	2230413.00	1098035.00	0.00	1098235.00	34118.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	7.00	2144086.00	
82	4052387.00	2278618.00	26992.00	1721004.00	0.00	25773.00	3999528.00	1721004.00	0.00	1720818.00	557570.00	0.00	95.00	0.00	1665688.00	568111.00	0.00	568145.00	529365.00	67.00	0.00	0.00	2333800.00	1152893.00	0.00	1152674.00	28205.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	0.00	5.00	2278625.00	
83	3976048.00	2220334.00	31962.00	1692811.00	0.00	30941.00	3913218.00	1692674.00	0.00	1692956.00	527547.00	0.00	30.00	0.00	1663508.00	581215.00	0.00	581119.00	501169.00	5.00	0.00	0.00	2249704.00	1111460.00	0.00	1111840.00	26379.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	3.00	2220334.00	
84	4112540.00	2320864.00	23223.00	1746487.00	0.00	21967.00	4066428.00	1746204.00	0.00	1745886.00	574193.00	0.00	94.00	0.00	1754964.00	601806.00	0.00	601867.00	551221.00	70.00	0.00	0.00	2311416.00	1144401.00	0.00	1144019.00	22972.00	0.00	0.00	0.00	24.00	0.00	0.00	0.00	0.00	7.00	2320867.00	
85	4001013.00	2236388.00	31411.00	1703620.00	0.00	29594.00	3941208.00	1703937.00	0.00	1704185.00	533032.00	0.00	21.00	0.00	1733262.00	611194.00	0.00	610949.00	511110.00	8.00	0.00	0.00	2207915.00	1092746.00	0.00	1093236.00	21922.00	0.00	0.00	0.00	13.00	0.00	0.00	0.00	0.00	3.00	2236393.00	
86	4220996.00	2398887.00	14822.00	1792999.00	0.00	14289.00	4191454.00	1792958.00	0.00	1792489.00	605806.00	0.00	52.00	0.00	1867802.00	638724.00	0.00	638810.00	590220.00	48.00	0.00	0.00	2323507.00	1154235.00	0.00	1153681.00	15587.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	4.00	2398892.00	
87	4097925.00	2304852.00	24379.00	1745426.00	0.00	23269.00	4051344.00	1745711.00	0.00	1745993.00	559638.00	0.00	9.00	0.00	1844134.00	649197.00	0.00	649069.00	545871.00	0.00	0.00	0.00	2207219.00	1096518.00	0.00	1096925.00	13767.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	0.00	5.00	2304854.00	
88	4226507.00	2399710.00	14749.00	1797852.00	0.00	14196.00	4197233.00	1797763.00	0.00	1797648.00	601760.00	0.00	57.00	0.00	1923341.00	666145.00	0.00	666235.00	590916.00	45.00	0.00	0.00	2273889.00	1131618.00	0.00	1131414.00	10845.00	0.00	0.00	0.00	12.00	0.00	0.00	0.00	0.00	7.00	2399718.00	
89	4105154.00	2306692.00	24460.00	1750265.00	0.00	23739.00	4058054.00	1750621.00	0.00	1750766.00	556579.00	0.00	10.00	0.00	1893522.00	674194.00	0.00	673930.00	545396.00	2.00	0.00	0.00	2164457.00	1076427.00	0.00	1076839.00	11184.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	3.00	2306693.00	
90	4267261.00	2430820.00	10613.00	1815015.00	0.00	10813.00	4245438.00	1814835.00	0.00	1814797.00	615737.00	0.00	58.00	0.00	1992159.00	692217.00	0.00	692379.00	607515.00	46.00	0.00	0.00	2253269.00	1122618.00	0.00	1122417.00	8222.00	0.00	0.00	0.00	12.00	0.00	0.00	0.00	0.00	4.00	2430822.00	
91	4208160.00	2383958.00	16216.00	1792024.00	0.00	15962.00	4176253.00	1792092.00	0.00	1792209.00	591850.00	0.00	17.00	0.00	1980857.00	698658.00	0.00	698400.00	583790.00	9.00	0.00	0.00	2195314.00	1093435.00	0.00	1093811.00	8060.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	4.00	2383960.00	
92	4316055.00	2466757.00	6948.00	1835496.00	0.00	6854.00	4300280.00	1834755.00	0.00	1834473.00	631049.00	0.00	49.00	0.00	2053818.00	714217.00	0.00	714403.00	625154.00	44.00	0.00	0.00	2246509.00	1120538.00	0.00	1120071.00	5895.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	5.00	2466762.00	
93	4276523.00	2436105.00	11214.00	1818791.00	0.00	10414.00	4257105.00	1819632.00	0.00	1819840.00	617620.00	0.00	13.00	0.00	2050927.00	719667.00	0.00	719482.00	611770.00	9.00	0.00	0.00	2206178.00	1099965.00	0.00	1100357.00	5851.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	4.00	2436109.00	
94	4333905.00	2479324.00	6271.00	1842464.00	0.00	5846.00	4321058.00	1842136.00	0.00	1842073.00	636712.00	0.00	43.00	0.00	2100626.00	734186.00	0.00	734219.00	632185.00	36.00	0.00	0.00	2220339.00	1107951.00	0.00	1107855.00	4527.00	0.00	0.00	0.00	7.00	0.00	0.00	0.00	0.00	6.00	2479327.00	
95	4297049.00	2448521.00	10049.00	1828480.00	0.00	9999.00	4277556.00	1828651.00	0.00	1828776.00	620186.00	0.00	5.00	0.00	2096946.00	740712.00	0.00	740640.00	615591.00	3.00	0.00	0.00	2180673.00	1087940.00	0.00	1088136.00	4595.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	4.00	2448528.00	
96	4356003.00	2496507.00	4031.00	1851434.00	0.00	4031.00	4348888.00	1851952.00	0.00	1851721.00	645151.00	0.00	19.00	0.00	2144608.00	751424.00	0.00	751440.00	641728.00	16.00	0.00	0.00	2204236.00	1100528.00	0.00	1100282.00	3423.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	4.00	2496507.00	
97	4299942.00	2451502.00	9645.00	1829292.00	0.00	9504.00	4279472.00	1828591.00	0.00	1828805.00	622016.00	0.00	19.00	0.00	2125416.00	753460.00	0.00	753423.00	618524.00	11.00	0.00	0.00	2154015.00	1075132.00	0.00	1075382.00	3493.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	8.00	2451504.00	
98	4359095.00	2498780.00	3580.00	1853302.00	0.00	3433.00	4353104.00	1853734.00	0.00	1853656.00	645708.00	0.00	24.00	0.00	2172496.00	764775.00	0.00	764785.00	642915.00	21.00	0.00	0.00	2180627.00	1088960.00	0.00	1088871.00	2793.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	5.00	2498788.00	
99	4373932.00	2507985.00	3253.00	1859388.00	0.00	3307.00	4367421.00	1859479.00	0.00	1859440.00	648426.00	0.00	17.00	0.00	2188864.00	771668.00	0.00	771564.00	645618.00	14.00	0.00	0.00	2178504.00	1087818.00	0.00	1087876.00	2808.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	2507984.00	
100	4368685.00	2504969.00	3180.00	1857447.00	0.00	3089.00	4362219.00	1857276.00	0.00	1857315.00	647552.00	0.00	26.00	0.00	2211386.00	782861.00	0.00	782830.00	645670.00	25.00	0.00	0.00	2150783.00	1074414.00	0.00	1074486.00	1882.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	6.00	2504975.00	
101	4344254.00	2484777.00	5733.00	1847993.00	0.00	5752.00	4332110.00	1847702.00	0.00	1847615.00	636803.00	0.00	16.00	0.00	2208988.00	786911.00	0.00	786895.00	635172.00	10.00	0.00	0.00	2123149.00	1060791.00	0.00	1060720.00	1632.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	6.00	2484787.00	
102	4365441.00	2502074.00	3592.00	1856197.00	0.00	3578.00	4359702.00	1856862.00	0.00	1856809.00	645928.00	0.00	28.00	0.00	2238721.00	797140.00	0.00	797161.00	644394.00	26.00	0.00	0.00	2120908.00	1059723.00	0.00	1059649.00	1534.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	3.00	2502078.00	
103	4385512.00	2516648.00	2426.00	1864054.00	0.00	2385.00	4381434.00	1864226.00	0.00	1864324.00	652771.00	0.00	19.00	0.00	2254909.00	801794.00	0.00	801768.00	651331.00	15.00	0.00	0.00	2126432.00	1062433.00	0.00	1062556.00	1440.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	7.00	2516645.00	
104	4364819.00	2499012.00	4393.00	1857103.00	0.00	4312.00	4355185.00	1856835.00	0.00	1856639.00	641759.00	0.00	16.00	0.00	2261200.00	810444.00	0.00	810389.00	640355.00	12.00	0.00	0.00	2094051.00	1046394.00	0.00	1046250.00	1403.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	4.00	2499023.00	
105	4388836.00	2518690.00	2215.00	1865818.00	0.00	2113.00	4384082.00	1865597.00	0.00	1865671.00	652766.00	0.00	24.00	0.00	2279991.00	814243.00	0.00	814255.00	651473.00	21.00	0.00	0.00	2104068.00	1051354.00	0.00	1051417.00	1294.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	5.00	2518694.00	
106	4383982.00	2517829.00	1887.00	1862484.00	0.00	1783.00	4380353.00	1862390.00	0.00	1862358.00	655522.00	0.00	21.00	0.00	2297461.00	821530.00	0.00	821607.00	654305.00	19.00	0.00	0.00	2082835.00	1040865.00	0.00	1040752.00	1218.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	7.00	2517834.00	
107	4390906.00	2520111.00	1840.00	1867107.00	0.00	1848.00	4387301.00	1867233.00	0.00	1867282.00	652787.00	0.00	22.00	0.00	2303114.00	825818.00	0.00	825709.00	651571.00	16.00	0.00	0.00	2084210.00	1041415.00	0.00	1041573.00	1216.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	4.00	2520117.00	
108	4384015.00	2514582.00	2670.00	1864141.00	0.00	2623.00	4378841.00	1864109.00	0.00	1864107.00	650580.00	0.00	7.00	0.00	2312446.00	831573.00	0.00	831550.00	649318.00	4.00	0.00	0.00	2066357.00	1032536.00	0.00	1032557.00	1261.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	2.00	2514580.00	
109	4404617.00	2530739.00	622.00	1872672.00	0.00	585.00	4404483.00	1873129.00	0.00	1873086.00	658231.00	0.00	17.00	0.00	2330595.00	836722.00	0.00	836710.00	657147.00	17.00	0.00	0.00	2073870.00	1036408.00	0.00	1036378.00	1085.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	2530739.00	
110	4392168.00	2522521.00	1288.00	1867059.00	0.00	1300.00	4388800.00	1866797.00	0.00	1866752.00	655257.00	0.00	2.00	0.00	2335649.00	840747.00	0.00	840744.00	654157.00	1.00	0.00	0.00	2053160.00	1026050.00	0.00	1026010.00	1100.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	5.00	2522533.00	
111	4394529.00	2526629.00	444.00	1867022.00	0.00	435.00	4393186.00	1866830.00	0.00	1866834.00	659463.00	0.00	15.00	0.00	2341116.00	841461.00	0.00	841473.00	658168.00	14.00	0.00	0.00	2052026.00	1025369.00	0.00	1025361.00	1295.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	5.00	2526626.00	
112	4369270.00	2506299.00	2713.00	1857567.00	0.00	2691.00	4364821.00	1857897.00	0.00	1857870.00	649070.00	0.00	2.00	0.00	2337258.00	844665.00	0.00	844696.00	647897.00	1.00	0.00	0.00	2027583.00	1013232.00	0.00	1013176.00	1174.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	6.00	2506302.00	
113	4398993.00	2527846.00	677.00	1869772.00	0.00	698.00	4396784.00	1869484.00	0.00	1869498.00	657807.00	0.00	20.00	0.00	2359646.00	851511.00	0.00	851396.00	656719.00	20.00	0.00	0.00	2037166.00	1017975.00	0.00	1018103.00	1089.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	2527852.00	
114	4396040.00	2525051.00	1227.00	1868638.00	0.00	1125.00	4393638.00	1868581.00	0.00	1868602.00	656417.00	0.00	3.00	0.00	2363671.00	854178.00	0.00	854209.00	655284.00	0.00	0.00	0.00	2029934.00	1014404.00	0.00	1014393.00	1134.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	4.00	2525052.00	
115	4388408.00	2521612.00	1243.00	1864252.00	0.00	1301.00	4386090.00	1864383.00	0.00	1864282.00	657366.00	0.00	29.00	0.00	2370867.00	857263.00	0.00	857287.00	656294.00	23.00	0.00	0.00	2015198.00	1007123.00	0.00	1006997.00	1072.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	5.00	2521609.00	
116	4396229.00	2524040.00	1551.00	1869157.00	0.00	1482.00	4392827.00	1868991.00	0.00	1869031.00	654748.00	0.00	9.00	0.00	2376190.00	861280.00	0.00	861229.00	653675.00	6.00	0.00	0.00	2016593.00	1007713.00	0.00	1007804.00	1073.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	6.00	2524047.00	
117	4393500.00	2522998.00	1338.00	1867813.00	0.00	1351.00	4390303.00	1867551.00	0.00	1867576.00	655215.00	0.00	20.00	0.00	2387629.00	866730.00	0.00	866773.00	654106.00	20.00	0.00	0.00	2002733.00	1000821.00	0.00	1000803.00	1109.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	2523007.00	
118	4397361.00	2527159.00	681.00	1868938.00	0.00	583.00	4398216.00	1869839.00	0.00	1869825.00	658519.00	0.00	11.00	0.00	2395380.00	868934.00	0.00	868917.00	657519.00	11.00	0.00	0.00	2002816.00	1000907.00	0.00	1000909.00	1000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	2527162.00	
119	4388638.00	2522417.00	747.00	1864845.00	0.00	630.00	4387271.00	1864826.00	0.00	1864795.00	657600.00	0.00	14.00	0.00	2404544.00	873971.00	0.00	873937.00	656624.00	12.00	0.00	0.00	1982691.00	990855.00	0.00	990858.00	976.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	6.00	2522420.00	
120	4411526.00	2534934.00	707.00	1875177.00	0.00	710.00	4408705.00	1874643.00	0.00	1874557.00	659453.00	0.00	12.00	0.00	2417451.00	879547.00	0.00	879471.00	658420.00	12.00	0.00	0.00	1991215.00	995097.00	0.00	995085.00	1033.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2534941.00	
121	4389864.00	2521322.00	1403.00	1865780.00	0.00	1359.00	4386953.00	1865620.00	0.00	1865771.00	655539.00	0.00	6.00	0.00	2417044.00	881174.00	0.00	881249.00	654615.00	5.00	0.00	0.00	1969893.00	984446.00	0.00	984523.00	923.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	7.00	2521323.00	
122	3003891.00	1673570.00	74897.00	1208629.00	0.00	46795.00	2879520.00	1207729.00	0.00	1206880.00	464523.00	0.00	260.00	0.00	490140.00	158081.00	0.00	159383.00	172497.00	180.00	0.00	0.00	2389257.00	1049652.00	0.00	1047498.00	292027.00	0.00	0.00	0.00	80.00	0.00	0.00	0.00	0.00	9.00	1673570.00	
123	3256340.00	1773790.00	64343.00	1365524.00	0.00	52683.00	3139416.00	1365636.00	0.00	1365504.00	408093.00	0.00	127.00	0.00	914310.00	316625.00	0.00	316633.00	280986.00	66.00	0.00	0.00	2225051.00	1049011.00	0.00	1048874.00	127107.00	0.00	0.00	0.00	61.00	0.00	0.00	0.00	0.00	9.00	1773795.00	
124	3497462.00	1925288.00	56892.00	1468368.00	0.00	46916.00	3394011.00	1468424.00	0.00	1468236.00	457035.00	0.00	156.00	0.00	1056241.00	352410.00	0.00	352296.00	351430.00	105.00	0.00	0.00	2337612.00	1116015.00	0.00	1115941.00	105605.00	0.00	0.00	0.00	51.00	0.00	0.00	0.00	0.00	11.00	1925288.00	
125	3602252.00	1981469.00	51750.00	1524067.00	0.00	44966.00	3505385.00	1524085.00	0.00	1523891.00	457325.00	0.00	99.00	0.00	1232995.00	424735.00	0.00	424761.00	383440.00	59.00	0.00	0.00	2272404.00	1099350.00	0.00	1099129.00	73885.00	0.00	0.00	0.00	40.00	0.00	0.00	0.00	0.00	10.00	1981473.00	
126	3690242.00	2036926.00	47748.00	1563277.00	0.00	42292.00	3600851.00	1563389.00	0.00	1563428.00	473779.00	0.00	96.00	0.00	1289723.00	440495.00	0.00	440347.00	408827.00	54.00	0.00	0.00	2310970.00	1122895.00	0.00	1123081.00	64952.00	0.00	0.00	0.00	42.00	0.00	0.00	0.00	0.00	8.00	2036927.00	
127	3838388.00	2134043.00	39664.00	1628997.00	0.00	35685.00	3763212.00	1629108.00	0.00	1629032.00	504991.00	0.00	97.00	0.00	1431731.00	487170.00	0.00	487124.00	457375.00	63.00	0.00	0.00	2331499.00	1141938.00	0.00	1141912.00	47616.00	0.00	0.00	0.00	34.00	0.00	0.00	0.00	0.00	10.00	2134049.00	
128	3705107.00	2036325.00	47114.00	1579108.00	0.00	42561.00	3614902.00	1578880.00	0.00	1578632.00	457193.00	0.00	84.00	0.00	1416739.00	500106.00	0.00	500057.00	416527.00	48.00	0.00	0.00	2198053.00	1078775.00	0.00	1078576.00	40666.00	0.00	0.00	0.00	36.00	0.00	0.00	0.00	0.00	13.00	2036327.00	
129	3893573.00	2164792.00	36856.00	1657381.00	0.00	34545.00	3822961.00	1657648.00	0.00	1657566.00	507651.00	0.00	102.00	0.00	1551262.00	538232.00	0.00	538237.00	474722.00	72.00	0.00	0.00	2271705.00	1119416.00	0.00	1119329.00	32930.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	9.00	2164799.00	
130	3920860.00	2181830.00	35213.00	1670106.00	0.00	33711.00	3852586.00	1670279.00	0.00	1670425.00	511738.00	0.00	56.00	0.00	1586067.00	552162.00	0.00	551912.00	481966.00	27.00	0.00	0.00	2266433.00	1118119.00	0.00	1118513.00	29772.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	10.00	2181832.00	
131	4021458.00	2252880.00	28776.00	1712722.00	0.00	27080.00	3964021.00	1712170.00	0.00	1711795.00	539907.00	0.00	97.00	0.00	1683597.00	582336.00	0.00	582582.00	518605.00	75.00	0.00	0.00	2280376.00	1129836.00	0.00	1129216.00	21302.00	0.00	0.00	0.00	22.00	0.00	0.00	0.00	0.00	9.00	2252886.00	
132	3912154.00	2168777.00	36772.00	1671852.00	0.00	34753.00	3842095.00	1672284.00	0.00	1672569.00	497229.00	0.00	32.00	0.00	1656664.00	590074.00	0.00	589822.00	476752.00	16.00	0.00	0.00	2185453.00	1082211.00	0.00	1082749.00	20477.00	0.00	0.00	0.00	16.00	0.00	0.00	0.00	0.00	5.00	2168785.00	
133	4040350.00	2264586.00	27099.00	1722712.00	0.00	25953.00	3986929.00	1722605.00	0.00	1722461.00	541702.00	0.00	57.00	0.00	1749006.00	612253.00	0.00	612331.00	524379.00	43.00	0.00	0.00	2237823.00	1110353.00	0.00	1110133.00	17323.00	0.00	0.00	0.00	14.00	0.00	0.00	0.00	0.00	12.00	2264590.00	
134	3973154.00	2213762.00	33223.00	1695627.00	0.00	30542.00	3910641.00	1696099.00	0.00	1696290.00	518276.00	0.00	36.00	0.00	1745416.00	622148.00	0.00	622010.00	501237.00	21.00	0.00	0.00	2165283.00	1073949.00	0.00	1074280.00	17039.00	0.00	0.00	0.00	15.00	0.00	0.00	0.00	0.00	9.00	2213768.00	
135	4177756.00	2362529.00	18820.00	1777999.00	0.00	18408.00	4140432.00	1777985.00	0.00	1777777.00	584477.00	0.00	54.00	0.00	1858121.00	643524.00	0.00	643593.00	570961.00	43.00	0.00	0.00	2282173.00	1134461.00	0.00	1134184.00	13517.00	0.00	0.00	0.00	11.00	0.00	0.00	0.00	0.00	9.00	2362530.00	
136	4100088.00	2303352.00	25186.00	1747358.00	0.00	24192.00	4051561.00	1747553.00	0.00	1747783.00	556209.00	0.00	17.00	0.00	1842309.00	650321.00	0.00	650158.00	541826.00	4.00	0.00	0.00	2209254.00	1097233.00	0.00	1097625.00	14383.00	0.00	0.00	0.00	13.00	0.00	0.00	0.00	0.00	8.00	2303359.00	
137	4245591.00	2415491.00	12971.00	1804956.00	0.00	12174.00	4218827.00	1804415.00	0.00	1804055.00	610250.00	0.00	40.00	0.00	1932433.00	666372.00	0.00	666439.00	599590.00	32.00	0.00	0.00	2286328.00	1138043.00	0.00	1137617.00	10660.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	10.00	2415494.00	
138	4129165.00	2325112.00	22886.00	1758937.00	0.00	22230.00	4084938.00	1759124.00	0.00	1759432.00	566352.00	0.00	13.00	0.00	1891057.00	668403.00	0.00	668306.00	554344.00	4.00	0.00	0.00	2193866.00	1090721.00	0.00	1091127.00	12009.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	0.00	10.00	2325108.00	
139	4280708.00	2437480.00	11204.00	1821244.00	0.00	10780.00	4259351.00	1821567.00	0.00	1821325.00	616315.00	0.00	61.00	0.00	1987511.00	689673.00	0.00	689721.00	608066.00	51.00	0.00	0.00	2271759.00	1131894.00	0.00	1131606.00	8249.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	9.00	2437485.00	
140	4191352.00	2372056.00	17697.00	1784198.00	0.00	17400.00	4156110.00	1784053.00	0.00	1784274.00	587801.00	0.00	12.00	0.00	1968130.00	694601.00	0.00	694352.00	579171.00	6.00	0.00	0.00	2188011.00	1089452.00	0.00	1089925.00	8630.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	7.00	2372063.00	
141	4319245.00	2468902.00	7476.00	1835627.00	0.00	7240.00	4304231.00	1835746.00	0.00	1835330.00	633119.00	0.00	48.00	0.00	2048461.00	710808.00	0.00	711012.00	626600.00	40.00	0.00	0.00	2255784.00	1124938.00	0.00	1124319.00	6519.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	7.00	2468910.00	
142	4217205.00	2387974.00	16691.00	1796666.00	0.00	15874.00	4184219.00	1796220.00	0.00	1796593.00	591343.00	0.00	9.00	0.00	2010922.00	713604.00	0.00	713490.00	583825.00	3.00	0.00	0.00	2173244.00	1082616.00	0.00	1083104.00	7518.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	9.00	2387972.00	
143	4291348.00	2447231.00	9345.00	1825712.00	0.00	9060.00	4272570.00	1825706.00	0.00	1825247.00	621510.00	0.00	45.00	0.00	2070591.00	727488.00	0.00	727647.00	615413.00	43.00	0.00	0.00	2201918.00	1098219.00	0.00	1097600.00	6097.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	13.00	2447239.00	
144	4228012.00	2396813.00	16167.00	1799129.00	0.00	15904.00	4197704.00	1799783.00	0.00	1800157.00	597814.00	0.00	17.00	0.00	2052315.00	730792.00	0.00	730470.00	591044.00	9.00	0.00	0.00	2145457.00	1068991.00	0.00	1069688.00	6770.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	7.00	2396815.00	
145	4355732.00	2494875.00	4380.00	1852071.00	0.00	4407.00	4345563.00	1851625.00	0.00	1851308.00	642525.00	0.00	32.00	0.00	2132333.00	747233.00	0.00	747505.00	637565.00	30.00	0.00	0.00	2213158.00	1104393.00	0.00	1103803.00	4960.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	10.00	2494880.00	
146	4264196.00	2422293.00	13135.00	1815653.00	0.00	13115.00	4239490.00	1816032.00	0.00	1816379.00	607017.00	0.00	11.00	0.00	2097811.00	748238.00	0.00	747982.00	601587.00	4.00	0.00	0.00	2141630.00	1067794.00	0.00	1068399.00	5430.00	0.00	0.00	0.00	7.00	0.00	0.00	0.00	0.00	12.00	2422291.00	
147	4369615.00	2506164.00	3605.00	1856280.00	0.00	3566.00	4361051.00	1855838.00	0.00	1855642.00	649546.00	0.00	39.00	0.00	2170344.00	762314.00	0.00	762328.00	645670.00	33.00	0.00	0.00	2190719.00	1093522.00	0.00	1093314.00	3877.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	8.00	2506173.00	
148	4338579.00	2480166.00	6776.00	1845095.00	0.00	6542.00	4326658.00	1845506.00	0.00	1845720.00	635385.00	0.00	8.00	0.00	2167226.00	767923.00	0.00	767872.00	631429.00	2.00	0.00	0.00	2159396.00	1077585.00	0.00	1077848.00	3957.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	10.00	2480169.00	
149	4314987.00	2466868.00	6193.00	1836160.00	0.00	5766.00	4300308.00	1835304.00	0.00	1834733.00	630225.00	0.00	32.00	0.00	2174730.00	773824.00	0.00	774155.00	626722.00	29.00	0.00	0.00	2125564.00	1061480.00	0.00	1060578.00	3503.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	10.00	2466872.00	
150	3986381.00	2215365.00	32960.00	1706232.00	0.00	31824.00	3922492.00	1706606.00	0.00	1706601.00	509227.00	0.00	16.00	0.00	2025791.00	761147.00	0.00	761040.00	503596.00	8.00	0.00	0.00	1896661.00	945459.00	0.00	945563.00	5631.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	7.00	2215366.00	
