second	tx	tx_grant	tx_grant_re4wait	tx_release	tx_release_re4modfail	tx_release_re4wait	rx	rx_grantSucc	rx_queueSucc	rx_releaseSucc	rx_grantFail	rx_grantModFail	rx_releaseFail	rx_releaseModFail	rx_p4	rx_grantSucc_p4	rx_queueSucc_p4	rx_releaseSucc_p4	rx_grantFail_p4	rx_releaseFail_p4	rx_bdFail_p4	rx_mirror_p4	rx_fpga	rx_grantSucc_fpga	rx_queueSucc_fpga	rx_releaseSucc_fpga	rx_grantFail_fpga	rx_grantModFail_fpga	rx_grantModHitFail_fpga	rx_grantModNfsFail_fpga	rx_releaseFail_fpga	rx_releaseModFail_fpga	rx_releaseModHitFail_fpga	rx_releaseModNfsFail_fpga	dropped_pkt	txn_fail	txn_total	
66	2200089.00	1121887.00	146718.00	872658.00	0.00	58826.00	1994446.00	872640.00	0.00	872575.00	249170.00	0.00	33.00	0.00	12468.00	6233.00	0.00	6235.00	0.00	0.00	0.00	0.00	1981950.00	866407.00	0.00	866340.00	249170.00	0.00	0.00	0.00	33.00	0.00	0.00	0.00	0.00	68.00	1121886.00	
67	2253955.00	1153571.00	146430.00	895136.00	0.00	58818.00	2048614.00	895155.00	0.00	895096.00	258345.00	0.00	19.00	0.00	12533.00	6266.00	0.00	6267.00	0.00	0.00	0.00	0.00	2036085.00	888892.00	0.00	888830.00	258345.00	0.00	0.00	0.00	19.00	0.00	0.00	0.00	0.00	87.00	1153574.00	
68	2162018.00	1099908.00	149413.00	854272.00	0.00	58425.00	1953952.00	854240.00	0.00	854190.00	245496.00	0.00	19.00	0.00	12246.00	6124.00	0.00	6122.00	0.00	0.00	0.00	0.00	1941701.00	848117.00	0.00	848068.00	245497.00	0.00	0.00	0.00	19.00	0.00	0.00	0.00	0.00	93.00	1099909.00	
69	2281371.00	1169684.00	147559.00	905894.00	0.00	58235.00	2075534.00	905933.00	0.00	905881.00	263691.00	0.00	33.00	0.00	12660.00	6331.00	0.00	6329.00	0.00	0.00	0.00	0.00	2062878.00	899602.00	0.00	899552.00	263691.00	0.00	0.00	0.00	33.00	0.00	0.00	0.00	0.00	77.00	1169685.00	
70	2261090.00	1156731.00	148360.00	898374.00	0.00	57626.00	2054962.00	898332.00	0.00	898265.00	258320.00	0.00	33.00	0.00	12746.00	6371.00	0.00	6375.00	0.00	0.00	0.00	0.00	2042205.00	891962.00	0.00	891890.00	258320.00	0.00	0.00	0.00	33.00	0.00	0.00	0.00	0.00	78.00	1156732.00	
71	2149391.00	1090377.00	150447.00	850366.00	0.00	58201.00	1940538.00	850393.00	0.00	850332.00	239820.00	0.00	36.00	0.00	12258.00	6129.00	0.00	6129.00	0.00	0.00	0.00	0.00	1928325.00	844264.00	0.00	844205.00	239820.00	0.00	0.00	0.00	36.00	0.00	0.00	0.00	0.00	111.00	1090376.00	
72	2267601.00	1172072.00	147582.00	890334.00	0.00	57613.00	2062338.00	890360.00	0.00	890092.00	281387.00	0.00	499.00	0.00	9106.00	4553.00	0.00	4553.00	0.00	0.00	0.00	0.00	2053232.00	885807.00	0.00	885538.00	281387.00	0.00	0.00	0.00	499.00	0.00	0.00	0.00	0.00	133.00	1172078.00	
73	2334636.00	1213800.00	151134.00	917182.00	0.00	52520.00	2130843.00	917139.00	0.00	916976.00	296627.00	0.00	43.00	0.00	9619.00	4809.00	0.00	4810.00	0.00	0.00	0.00	0.00	2121168.00	912331.00	0.00	912167.00	296627.00	0.00	0.00	0.00	43.00	0.00	0.00	0.00	0.00	89.00	1213800.00	
74	2375827.00	1239007.00	150665.00	934108.00	0.00	52047.00	2173118.00	934152.00	0.00	934165.00	304740.00	0.00	36.00	0.00	9584.00	4792.00	0.00	4792.00	0.00	0.00	0.00	0.00	2163509.00	929360.00	0.00	929374.00	304740.00	0.00	0.00	0.00	36.00	0.00	0.00	0.00	0.00	80.00	1239012.00	
75	2382882.00	1242284.00	149168.00	938349.00	0.00	53081.00	2180505.00	938367.00	0.00	938221.00	303956.00	0.00	25.00	0.00	9748.00	4875.00	0.00	4873.00	0.00	0.00	0.00	0.00	2170822.00	933493.00	0.00	933349.00	303956.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	98.00	1242284.00	
76	2203636.00	1129498.00	153544.00	866923.00	0.00	53671.00	1996205.00	866866.00	0.00	866879.00	262359.00	0.00	48.00	0.00	8792.00	4395.00	0.00	4397.00	0.00	0.00	0.00	0.00	1987360.00	862471.00	0.00	862482.00	262359.00	0.00	0.00	0.00	48.00	0.00	0.00	0.00	0.00	121.00	1129499.00	
77	2321596.00	1202077.00	150904.00	915795.00	0.00	52820.00	2117612.00	915826.00	0.00	915696.00	286111.00	0.00	48.00	0.00	9228.00	4615.00	0.00	4613.00	0.00	0.00	0.00	0.00	2108453.00	911211.00	0.00	911083.00	286111.00	0.00	0.00	0.00	48.00	0.00	0.00	0.00	0.00	156.00	1202081.00	
78	2332563.00	1211003.00	148187.00	919112.00	0.00	54262.00	2129950.00	919082.00	0.00	918972.00	291855.00	0.00	35.00	0.00	9692.00	4847.00	0.00	4845.00	0.00	0.00	0.00	0.00	2120253.00	914235.00	0.00	914127.00	291856.00	0.00	0.00	0.00	35.00	0.00	0.00	0.00	0.00	136.00	1211007.00	
79	2344059.00	1215841.00	147536.00	926819.00	0.00	53864.00	2142594.00	926884.00	0.00	926642.00	289028.00	0.00	38.00	0.00	9504.00	4750.00	0.00	4754.00	0.00	0.00	0.00	0.00	2133088.00	922134.00	0.00	921887.00	289028.00	0.00	0.00	0.00	38.00	0.00	0.00	0.00	0.00	91.00	1215841.00	
80	2376570.00	1233312.00	147114.00	942327.00	0.00	53818.00	2175625.00	942314.00	0.00	942291.00	290953.00	0.00	41.00	0.00	9832.00	4917.00	0.00	4915.00	0.00	0.00	0.00	0.00	2165768.00	937397.00	0.00	937378.00	290953.00	0.00	0.00	0.00	41.00	0.00	0.00	0.00	0.00	94.00	1233316.00	
81	2320408.00	1200783.00	147249.00	917972.00	0.00	54404.00	2118400.00	917893.00	0.00	918050.00	282423.00	0.00	31.00	0.00	9518.00	4758.00	0.00	4760.00	0.00	0.00	0.00	0.00	2108881.00	913137.00	0.00	913290.00	282423.00	0.00	0.00	0.00	31.00	0.00	0.00	0.00	0.00	66.00	1200781.00	
82	2230227.00	1142525.00	151043.00	882087.00	0.00	54572.00	2024580.00	882145.00	0.00	881924.00	260469.00	0.00	26.00	0.00	9118.00	4561.00	0.00	4557.00	0.00	0.00	0.00	0.00	2015448.00	877584.00	0.00	877369.00	260469.00	0.00	0.00	0.00	26.00	0.00	0.00	0.00	0.00	107.00	1142532.00	
83	2295270.00	1182589.00	148735.00	908134.00	0.00	55812.00	2090634.00	908117.00	0.00	908029.00	274483.00	0.00	31.00	0.00	9356.00	4677.00	0.00	4679.00	0.00	0.00	0.00	0.00	2081305.00	903441.00	0.00	903350.00	274483.00	0.00	0.00	0.00	31.00	0.00	0.00	0.00	0.00	75.00	1182588.00	
84	2320557.00	1196436.00	148331.00	920297.00	0.00	55493.00	2116642.00	920312.00	0.00	920237.00	276045.00	0.00	27.00	0.00	9259.00	4629.00	0.00	4630.00	0.00	0.00	0.00	0.00	2107362.00	915683.00	0.00	915607.00	276045.00	0.00	0.00	0.00	27.00	0.00	0.00	0.00	0.00	83.00	1196440.00	
85	2340857.00	1209235.00	148895.00	927751.00	0.00	54976.00	2136977.00	927751.00	0.00	927615.00	281569.00	0.00	31.00	0.00	9599.00	4799.00	0.00	4800.00	0.00	0.00	0.00	0.00	2127368.00	922952.00	0.00	922816.00	281569.00	0.00	0.00	0.00	31.00	0.00	0.00	0.00	0.00	49.00	1209234.00	
86	2201598.00	1123247.00	150504.00	870864.00	0.00	56983.00	1993817.00	870814.00	0.00	870820.00	252179.00	0.00	21.00	0.00	9017.00	4509.00	0.00	4508.00	0.00	0.00	0.00	0.00	1984819.00	866306.00	0.00	866313.00	252179.00	0.00	0.00	0.00	21.00	0.00	0.00	0.00	0.00	73.00	1123251.00	
87	2253400.00	1156475.00	149520.00	890866.00	0.00	56539.00	2047352.00	890908.00	0.00	890885.00	265527.00	0.00	17.00	0.00	9034.00	4517.00	0.00	4517.00	0.00	0.00	0.00	0.00	2038307.00	886394.00	0.00	886369.00	265527.00	0.00	0.00	0.00	17.00	0.00	0.00	0.00	0.00	71.00	1156474.00	
88	2304540.00	1185622.00	149018.00	914090.00	0.00	55811.00	2099714.00	914063.00	0.00	914077.00	271531.00	0.00	24.00	0.00	9453.00	4727.00	0.00	4726.00	0.00	0.00	0.00	0.00	2090242.00	909336.00	0.00	909351.00	271531.00	0.00	0.00	0.00	24.00	0.00	0.00	0.00	0.00	70.00	1185622.00	
89	2312038.00	1191717.00	148219.00	915871.00	0.00	56231.00	2107469.00	915893.00	0.00	915753.00	275822.00	0.00	25.00	0.00	9415.00	4707.00	0.00	4708.00	0.00	0.00	0.00	0.00	2098078.00	911186.00	0.00	911045.00	275823.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	65.00	1191718.00	
90	2338979.00	1208736.00	148017.00	926375.00	0.00	55851.00	2135035.00	926403.00	0.00	926399.00	282201.00	0.00	35.00	0.00	9466.00	4734.00	0.00	4732.00	0.00	0.00	0.00	0.00	2125572.00	921669.00	0.00	921667.00	282202.00	0.00	0.00	0.00	35.00	0.00	0.00	0.00	0.00	58.00	1208740.00	
91	2326073.00	1200179.00	147920.00	921583.00	0.00	56391.00	2121763.00	921583.00	0.00	921571.00	278575.00	0.00	23.00	0.00	9474.00	4737.00	0.00	4737.00	0.00	0.00	0.00	0.00	2112278.00	916846.00	0.00	916835.00	278575.00	0.00	0.00	0.00	23.00	0.00	0.00	0.00	0.00	66.00	1200178.00	
92	2327419.00	1200290.00	147445.00	923339.00	0.00	56345.00	2123392.00	923323.00	0.00	923192.00	276859.00	0.00	33.00	0.00	9328.00	4662.00	0.00	4666.00	0.00	0.00	0.00	0.00	2114079.00	918661.00	0.00	918527.00	276859.00	0.00	0.00	0.00	33.00	0.00	0.00	0.00	0.00	49.00	1200294.00	
93	2325103.00	1199602.00	147628.00	922290.00	0.00	55583.00	2121876.00	922300.00	0.00	922298.00	277263.00	0.00	26.00	0.00	9310.00	4656.00	0.00	4654.00	0.00	0.00	0.00	0.00	2112578.00	917644.00	0.00	917645.00	277263.00	0.00	0.00	0.00	26.00	0.00	0.00	0.00	0.00	74.00	1199604.00	
94	2318743.00	1196462.00	147335.00	919856.00	0.00	55090.00	2116343.00	919916.00	0.00	919878.00	276478.00	0.00	28.00	0.00	9425.00	4712.00	0.00	4713.00	0.00	0.00	0.00	0.00	2106875.00	915204.00	0.00	915165.00	276478.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	0.00	77.00	1196463.00	
95	2351516.00	1214784.00	146600.00	935209.00	0.00	54923.00	2149746.00	935126.00	0.00	935081.00	279539.00	0.00	23.00	0.00	9478.00	4739.00	0.00	4739.00	0.00	0.00	0.00	0.00	2140297.00	930393.00	0.00	930342.00	279539.00	0.00	0.00	0.00	23.00	0.00	0.00	0.00	0.00	70.00	1214784.00	
96	2322814.00	1199176.00	147854.00	921279.00	0.00	54505.00	2120355.00	921262.00	0.00	921195.00	277879.00	0.00	33.00	0.00	9359.00	4680.00	0.00	4679.00	0.00	0.00	0.00	0.00	2111013.00	916584.00	0.00	916517.00	277879.00	0.00	0.00	0.00	33.00	0.00	0.00	0.00	0.00	50.00	1199178.00	
97	2330431.00	1201754.00	146896.00	926150.00	0.00	55631.00	2127926.00	926190.00	0.00	926103.00	275605.00	0.00	31.00	0.00	9268.00	4634.00	0.00	4634.00	0.00	0.00	0.00	0.00	2118662.00	921556.00	0.00	921470.00	275605.00	0.00	0.00	0.00	31.00	0.00	0.00	0.00	0.00	40.00	1201754.00	
98	2355629.00	1213994.00	147373.00	938297.00	0.00	55966.00	2152098.00	938280.00	0.00	938229.00	275572.00	0.00	27.00	0.00	9708.00	4853.00	0.00	4855.00	0.00	0.00	0.00	0.00	2142399.00	933427.00	0.00	933373.00	275572.00	0.00	0.00	0.00	27.00	0.00	0.00	0.00	0.00	45.00	1213994.00	
99	2342175.00	1207242.00	147714.00	930938.00	0.00	56281.00	2138265.00	930960.00	0.00	930880.00	276389.00	0.00	17.00	0.00	9274.00	4638.00	0.00	4636.00	0.00	0.00	0.00	0.00	2128973.00	926322.00	0.00	926245.00	276389.00	0.00	0.00	0.00	17.00	0.00	0.00	0.00	0.00	42.00	1207247.00	
100	2335733.00	1202663.00	147856.00	928907.00	0.00	56307.00	2131467.00	928898.00	0.00	928913.00	273602.00	0.00	23.00	0.00	9663.00	4832.00	0.00	4831.00	0.00	0.00	0.00	0.00	2121774.00	924066.00	0.00	924083.00	273604.00	0.00	0.00	0.00	23.00	0.00	0.00	0.00	0.00	39.00	1202663.00	
101	2350619.00	1211374.00	147466.00	935319.00	0.00	56460.00	2146595.00	935274.00	0.00	935187.00	276119.00	0.00	27.00	0.00	9694.00	4846.00	0.00	4848.00	0.00	0.00	0.00	0.00	2136914.00	930428.00	0.00	930339.00	276120.00	0.00	0.00	0.00	27.00	0.00	0.00	0.00	0.00	55.00	1211373.00	
102	2341585.00	1205397.00	147452.00	931946.00	0.00	56791.00	2137265.00	932018.00	0.00	931877.00	273363.00	0.00	33.00	0.00	9617.00	4808.00	0.00	4809.00	0.00	0.00	0.00	0.00	2127675.00	927210.00	0.00	927069.00	273363.00	0.00	0.00	0.00	33.00	0.00	0.00	0.00	0.00	58.00	1205399.00	
103	2322939.00	1193211.00	147325.00	925128.00	0.00	57275.00	2118262.00	925120.00	0.00	925112.00	268006.00	0.00	20.00	0.00	9314.00	4658.00	0.00	4656.00	0.00	0.00	0.00	0.00	2108944.00	920462.00	0.00	920456.00	268006.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	49.00	1193213.00	
104	2331514.00	1198294.00	147738.00	928525.00	0.00	56957.00	2126773.00	928538.00	0.00	928434.00	269805.00	0.00	25.00	0.00	9325.00	4663.00	0.00	4662.00	0.00	0.00	0.00	0.00	2117477.00	923875.00	0.00	923772.00	269805.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	56.00	1198301.00	
105	2333112.00	1198704.00	146565.00	929929.00	0.00	57914.00	2128508.00	929863.00	0.00	929803.00	268766.00	0.00	32.00	0.00	9502.00	4750.00	0.00	4752.00	0.00	0.00	0.00	0.00	2118962.00	925113.00	0.00	925051.00	268766.00	0.00	0.00	0.00	32.00	0.00	0.00	0.00	0.00	51.00	1198700.00	
106	2326912.00	1194954.00	145684.00	927680.00	0.00	58594.00	2122569.00	927692.00	0.00	927660.00	267191.00	0.00	36.00	0.00	9591.00	4798.00	0.00	4793.00	0.00	0.00	0.00	0.00	2112988.00	922894.00	0.00	922867.00	267191.00	0.00	0.00	0.00	36.00	0.00	0.00	0.00	0.00	29.00	1194955.00	
107	2299217.00	1184337.00	145914.00	911577.00	0.00	57390.00	2095970.00	911625.00	0.00	911646.00	272660.00	0.00	37.00	0.00	9225.00	4612.00	0.00	4613.00	0.00	0.00	0.00	0.00	2086743.00	907013.00	0.00	907033.00	272660.00	0.00	0.00	0.00	37.00	0.00	0.00	0.00	0.00	54.00	1184341.00	
108	2321215.00	1192577.00	146068.00	925038.00	0.00	57532.00	2117361.00	924974.00	0.00	924872.00	267505.00	0.00	37.00	0.00	9510.00	4754.00	0.00	4756.00	0.00	0.00	0.00	0.00	2107878.00	920220.00	0.00	920116.00	267505.00	0.00	0.00	0.00	37.00	0.00	0.00	0.00	0.00	21.00	1192582.00	
109	2312786.00	1189298.00	144895.00	920658.00	0.00	57935.00	2109906.00	920642.00	0.00	920661.00	268560.00	0.00	27.00	0.00	9366.00	4682.00	0.00	4684.00	0.00	0.00	0.00	0.00	2100525.00	915961.00	0.00	915977.00	268560.00	0.00	0.00	0.00	27.00	0.00	0.00	0.00	0.00	46.00	1189302.00	
110	2283027.00	1172627.00	146284.00	906719.00	0.00	57397.00	2079440.00	906768.00	0.00	906681.00	265963.00	0.00	39.00	0.00	9233.00	4617.00	0.00	4616.00	0.00	0.00	0.00	0.00	2070219.00	902151.00	0.00	902066.00	265963.00	0.00	0.00	0.00	39.00	0.00	0.00	0.00	0.00	38.00	1172623.00	
111	2298488.00	1181080.00	146249.00	914230.00	0.00	56930.00	2095223.00	914205.00	0.00	914191.00	266740.00	0.00	33.00	0.00	9237.00	4618.00	0.00	4619.00	0.00	0.00	0.00	0.00	2085933.00	909587.00	0.00	909573.00	266740.00	0.00	0.00	0.00	33.00	0.00	0.00	0.00	0.00	41.00	1181083.00	
112	2323982.00	1195814.00	146665.00	924702.00	0.00	56801.00	2120442.00	924689.00	0.00	924729.00	271020.00	0.00	29.00	0.00	9482.00	4742.00	0.00	4740.00	0.00	0.00	0.00	0.00	2110987.00	919947.00	0.00	919991.00	271020.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	30.00	1195820.00	
113	2315140.00	1189836.00	146684.00	920645.00	0.00	57975.00	2110468.00	920643.00	0.00	920505.00	269306.00	0.00	29.00	0.00	9225.00	4613.00	0.00	4612.00	0.00	0.00	0.00	0.00	2101258.00	916030.00	0.00	915893.00	269306.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	35.00	1189836.00	
114	2323633.00	1194492.00	146343.00	924816.00	0.00	57982.00	2119332.00	924858.00	0.00	924750.00	269636.00	0.00	28.00	0.00	9377.00	4687.00	0.00	4690.00	0.00	0.00	0.00	0.00	2109899.00	920172.00	0.00	920061.00	269638.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	0.00	31.00	1194493.00	
115	2316187.00	1190473.00	147533.00	921120.00	0.00	57061.00	2111472.00	921093.00	0.00	921139.00	269265.00	0.00	27.00	0.00	9288.00	4645.00	0.00	4643.00	0.00	0.00	0.00	0.00	2102237.00	916448.00	0.00	916496.00	269266.00	0.00	0.00	0.00	27.00	0.00	0.00	0.00	0.00	34.00	1190476.00	
116	2310848.00	1187259.00	147194.00	919214.00	0.00	57183.00	2106246.00	919171.00	0.00	919148.00	267891.00	0.00	41.00	0.00	9286.00	4643.00	0.00	4643.00	0.00	0.00	0.00	0.00	2096965.00	914528.00	0.00	914505.00	267891.00	0.00	0.00	0.00	41.00	0.00	0.00	0.00	0.00	43.00	1187259.00	
117	2304813.00	1184878.00	147716.00	914907.00	0.00	57312.00	2099839.00	914897.00	0.00	914817.00	270062.00	0.00	42.00	0.00	9068.00	4533.00	0.00	4535.00	0.00	0.00	0.00	0.00	2090750.00	910364.00	0.00	910282.00	270062.00	0.00	0.00	0.00	42.00	0.00	0.00	0.00	0.00	54.00	1184879.00	
118	2323367.00	1195539.00	146562.00	923654.00	0.00	57613.00	2119093.00	923703.00	0.00	923700.00	271674.00	0.00	32.00	0.00	9570.00	4784.00	0.00	4786.00	0.00	0.00	0.00	0.00	2109539.00	918919.00	0.00	918914.00	271674.00	0.00	0.00	0.00	32.00	0.00	0.00	0.00	0.00	47.00	1195539.00	
119	2300439.00	1180110.00	147031.00	915290.00	0.00	58008.00	2095461.00	915332.00	0.00	915192.00	264914.00	0.00	34.00	0.00	9104.00	4552.00	0.00	4552.00	0.00	0.00	0.00	0.00	2086368.00	910780.00	0.00	910640.00	264914.00	0.00	0.00	0.00	34.00	0.00	0.00	0.00	0.00	58.00	1180112.00	
120	2283205.00	1169256.00	147627.00	908547.00	0.00	57775.00	2077624.00	908490.00	0.00	908527.00	260549.00	0.00	26.00	0.00	9357.00	4680.00	0.00	4677.00	0.00	0.00	0.00	0.00	2068237.00	903811.00	0.00	903851.00	260549.00	0.00	0.00	0.00	26.00	0.00	0.00	0.00	0.00	51.00	1169254.00	
121	2280506.00	1171717.00	145794.00	904399.00	0.00	58596.00	2075998.00	904391.00	0.00	904078.00	267466.00	0.00	45.00	0.00	9318.00	4661.00	0.00	4657.00	0.00	0.00	0.00	0.00	2066664.00	899730.00	0.00	899421.00	267468.00	0.00	0.00	0.00	45.00	0.00	0.00	0.00	0.00	44.00	1171719.00	
122	2294359.00	1198475.00	142616.00	892947.00	0.00	60321.00	2091532.00	892954.00	0.00	892573.00	305546.00	0.00	476.00	0.00	6170.00	3082.00	0.00	3088.00	0.00	0.00	0.00	0.00	2085380.00	889873.00	0.00	889485.00	305546.00	0.00	0.00	0.00	476.00	0.00	0.00	0.00	0.00	31.00	1198480.00	
123	2336525.00	1223490.00	142759.00	911263.00	0.00	59014.00	2134796.00	911318.00	0.00	911309.00	312121.00	0.00	42.00	0.00	6158.00	3079.00	0.00	3079.00	0.00	0.00	0.00	0.00	2128634.00	908239.00	0.00	908231.00	312122.00	0.00	0.00	0.00	42.00	0.00	0.00	0.00	0.00	31.00	1223489.00	
124	2374824.00	1243752.00	143157.00	930229.00	0.00	57686.00	2173932.00	930234.00	0.00	930330.00	313311.00	0.00	57.00	0.00	6509.00	3254.00	0.00	3255.00	0.00	0.00	0.00	0.00	2167423.00	926981.00	0.00	927074.00	313311.00	0.00	0.00	0.00	57.00	0.00	0.00	0.00	0.00	36.00	1243751.00	
125	2381785.00	1240319.00	146309.00	940965.00	0.00	54192.00	2181231.00	940960.00	0.00	940896.00	299330.00	0.00	50.00	0.00	6177.00	3089.00	0.00	3088.00	0.00	0.00	0.00	0.00	2175060.00	937871.00	0.00	937808.00	299331.00	0.00	0.00	0.00	50.00	0.00	0.00	0.00	0.00	65.00	1240319.00	
126	2366997.00	1228450.00	146728.00	937895.00	0.00	53924.00	2166220.00	937882.00	0.00	937690.00	290616.00	0.00	28.00	0.00	6035.00	3018.00	0.00	3017.00	0.00	0.00	0.00	0.00	2160181.00	934865.00	0.00	934673.00	290616.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	0.00	53.00	1228457.00	
127	2382572.00	1238605.00	146626.00	943579.00	0.00	53763.00	2182045.00	943587.00	0.00	943658.00	294744.00	0.00	38.00	0.00	6057.00	3028.00	0.00	3029.00	0.00	0.00	0.00	0.00	2175970.00	940559.00	0.00	940629.00	294744.00	0.00	0.00	0.00	38.00	0.00	0.00	0.00	0.00	70.00	1238603.00	
128	2367499.00	1228765.00	148242.00	936161.00	0.00	54331.00	2164844.00	936158.00	0.00	936022.00	292672.00	0.00	31.00	0.00	5857.00	2928.00	0.00	2929.00	0.00	0.00	0.00	0.00	2159026.00	933230.00	0.00	933093.00	292672.00	0.00	0.00	0.00	31.00	0.00	0.00	0.00	0.00	59.00	1228766.00	
129	2367993.00	1228724.00	148458.00	936338.00	0.00	54473.00	2164910.00	936311.00	0.00	936280.00	292260.00	0.00	34.00	0.00	6036.00	3019.00	0.00	3017.00	0.00	0.00	0.00	0.00	2158850.00	933292.00	0.00	933263.00	292261.00	0.00	0.00	0.00	34.00	0.00	0.00	0.00	0.00	57.00	1228727.00	
130	2369468.00	1230957.00	148168.00	935747.00	0.00	54596.00	2166626.00	935753.00	0.00	935787.00	295034.00	0.00	29.00	0.00	6021.00	3010.00	0.00	3011.00	0.00	0.00	0.00	0.00	2160582.00	932743.00	0.00	932776.00	295034.00	0.00	0.00	0.00	29.00	0.00	0.00	0.00	0.00	106.00	1230956.00	
131	2353534.00	1218298.00	148123.00	931993.00	0.00	55120.00	2150164.00	931991.00	0.00	931920.00	286237.00	0.00	41.00	0.00	5943.00	2971.00	0.00	2972.00	0.00	0.00	0.00	0.00	2144245.00	929020.00	0.00	928947.00	286237.00	0.00	0.00	0.00	41.00	0.00	0.00	0.00	0.00	109.00	1218305.00	
132	2350382.00	1216882.00	148613.00	930085.00	0.00	54802.00	2146668.00	930018.00	0.00	929894.00	286697.00	0.00	35.00	0.00	6070.00	3036.00	0.00	3034.00	0.00	0.00	0.00	0.00	2140575.00	926983.00	0.00	926860.00	286697.00	0.00	0.00	0.00	35.00	0.00	0.00	0.00	0.00	105.00	1216879.00	
133	2369602.00	1229255.00	147428.00	937275.00	0.00	55644.00	2166720.00	937396.00	0.00	937276.00	292035.00	0.00	41.00	0.00	6238.00	3119.00	0.00	3119.00	0.00	0.00	0.00	0.00	2160511.00	934278.00	0.00	934157.00	292035.00	0.00	0.00	0.00	41.00	0.00	0.00	0.00	0.00	106.00	1229262.00	
134	2378135.00	1234019.00	146445.00	941630.00	0.00	56041.00	2175331.00	941575.00	0.00	941525.00	292197.00	0.00	31.00	0.00	6231.00	3116.00	0.00	3115.00	0.00	0.00	0.00	0.00	2169098.00	938460.00	0.00	938410.00	292197.00	0.00	0.00	0.00	31.00	0.00	0.00	0.00	0.00	62.00	1234014.00	
135	2321081.00	1200671.00	147545.00	916425.00	0.00	56440.00	2117054.00	916407.00	0.00	916256.00	284313.00	0.00	40.00	0.00	6038.00	3019.00	0.00	3019.00	0.00	0.00	0.00	0.00	2110979.00	913388.00	0.00	913238.00	284313.00	0.00	0.00	0.00	40.00	0.00	0.00	0.00	0.00	82.00	1200673.00	
136	2377859.00	1232403.00	146273.00	942795.00	0.00	56388.00	2175028.00	942831.00	0.00	942822.00	289365.00	0.00	32.00	0.00	6096.00	3048.00	0.00	3048.00	0.00	0.00	0.00	0.00	2168954.00	939783.00	0.00	939774.00	289365.00	0.00	0.00	0.00	32.00	0.00	0.00	0.00	0.00	88.00	1232403.00	
137	2324720.00	1200667.00	149469.00	919800.00	0.00	54784.00	2120266.00	919719.00	0.00	919754.00	280753.00	0.00	41.00	0.00	5979.00	2989.00	0.00	2990.00	0.00	0.00	0.00	0.00	2114289.00	916731.00	0.00	916764.00	280753.00	0.00	0.00	0.00	41.00	0.00	0.00	0.00	0.00	65.00	1200670.00	
138	2344674.00	1212140.00	148470.00	929695.00	0.00	54370.00	2141801.00	929739.00	0.00	929561.00	282485.00	0.00	36.00	0.00	5754.00	2876.00	0.00	2878.00	0.00	0.00	0.00	0.00	2136067.00	926863.00	0.00	926683.00	282485.00	0.00	0.00	0.00	36.00	0.00	0.00	0.00	0.00	82.00	1212141.00	
139	2332112.00	1207227.00	146720.00	923178.00	0.00	54987.00	2130328.00	923147.00	0.00	923099.00	283966.00	0.00	37.00	0.00	5896.00	2949.00	0.00	2947.00	0.00	0.00	0.00	0.00	2124357.00	920199.00	0.00	920155.00	283966.00	0.00	0.00	0.00	37.00	0.00	0.00	0.00	0.00	90.00	1207227.00	
140	2351737.00	1215463.00	146685.00	934809.00	0.00	54781.00	2150040.00	934799.00	0.00	934732.00	280526.00	0.00	37.00	0.00	5918.00	2958.00	0.00	2960.00	0.00	0.00	0.00	0.00	2144176.00	931841.00	0.00	931772.00	280526.00	0.00	0.00	0.00	37.00	0.00	0.00	0.00	0.00	75.00	1215470.00	
141	2325481.00	1200766.00	146722.00	922330.00	0.00	55663.00	2123434.00	922489.00	0.00	922420.00	278514.00	0.00	28.00	0.00	6125.00	3063.00	0.00	3062.00	0.00	0.00	0.00	0.00	2117326.00	919426.00	0.00	919358.00	278514.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	0.00	73.00	1200765.00	
142	2307719.00	1187664.00	146690.00	917166.00	0.00	56199.00	2104294.00	917051.00	0.00	916876.00	270339.00	0.00	28.00	0.00	5955.00	2977.00	0.00	2978.00	0.00	0.00	0.00	0.00	2098339.00	914074.00	0.00	913898.00	270339.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	0.00	54.00	1187663.00	
143	2317128.00	1193566.00	146880.00	919331.00	0.00	57351.00	2112922.00	919351.00	0.00	919354.00	274143.00	0.00	25.00	0.00	6158.00	3081.00	0.00	3077.00	0.00	0.00	0.00	0.00	2106716.00	916270.00	0.00	916278.00	274143.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	55.00	1193570.00	
