second	tx	tx_get	tx_put	tx_del	rx	rx_getSucc	rx_putSucc	rx_delSucc
78	5051476.00	0.00	0.00	0.00	4408407.00	4408347.00	0.00	0.00	
79	5020101.00	0.00	0.00	0.00	4417108.00	4417127.00	0.00	0.00	
80	5038227.00	0.00	0.00	0.00	4422179.00	4422193.00	0.00	0.00	
81	5036753.00	0.00	0.00	0.00	4423712.00	4423658.00	0.00	0.00	
82	5040737.00	0.00	0.00	0.00	4419865.00	4419880.00	0.00	0.00	
83	5037242.00	0.00	0.00	0.00	4417845.00	4417854.00	0.00	0.00	
84	5040698.00	0.00	0.00	0.00	4423892.00	4423868.00	0.00	0.00	
85	5029759.00	0.00	0.00	0.00	4422187.00	4422166.00	0.00	0.00	
86	5031730.00	0.00	0.00	0.00	4420757.00	4420780.00	0.00	0.00	
87	5027616.00	0.00	0.00	0.00	4419215.00	4419167.00	0.00	0.00	
88	5019756.00	0.00	0.00	0.00	4419601.00	4419633.00	0.00	0.00	
89	5077593.00	0.00	0.00	0.00	4437141.00	4437110.00	0.00	0.00	
90	5067531.00	0.00	0.00	0.00	4435761.00	4435742.00	0.00	0.00	
91	5038941.00	0.00	0.00	0.00	4436708.00	4436729.00	0.00	0.00	
92	5017007.00	0.00	0.00	0.00	4437050.00	4437048.00	0.00	0.00	
93	5004143.00	0.00	0.00	0.00	4430759.00	4430733.00	0.00	0.00	
94	5016368.00	0.00	0.00	0.00	4431201.00	4431173.00	0.00	0.00	
95	5043013.00	0.00	0.00	0.00	4436445.00	4436445.00	0.00	0.00	
96	5068966.00	0.00	0.00	0.00	4443265.00	4443251.00	0.00	0.00	
97	5093302.00	0.00	0.00	0.00	4443433.00	4443452.00	0.00	0.00	
98	5109584.00	0.00	0.00	0.00	4447469.00	4447430.00	0.00	0.00	
99	5075573.00	0.00	0.00	0.00	4446260.00	4446282.00	0.00	0.00	
100	5071124.00	0.00	0.00	0.00	4446256.00	4446271.00	0.00	0.00	
101	5060176.00	0.00	0.00	0.00	4446475.00	4446448.00	0.00	0.00	
102	5051729.00	0.00	0.00	0.00	4441944.00	4441933.00	0.00	0.00	
103	5035670.00	0.00	0.00	0.00	4440735.00	4440739.00	0.00	0.00	
104	5012867.00	0.00	0.00	0.00	4440332.00	4440343.00	0.00	0.00	
105	5030531.00	0.00	0.00	0.00	4445548.00	4445547.00	0.00	0.00	
106	5060325.00	0.00	0.00	0.00	4445483.00	4445478.00	0.00	0.00	
107	5042521.00	0.00	0.00	0.00	4448005.00	4447951.00	0.00	0.00	
108	5026035.00	0.00	0.00	0.00	4444056.00	4444092.00	0.00	0.00	
109	5040029.00	0.00	0.00	0.00	4445612.00	4445586.00	0.00	0.00	
110	5054803.00	0.00	0.00	0.00	4447810.00	4447783.00	0.00	0.00	
111	5053660.00	0.00	0.00	0.00	4446692.00	4446698.00	0.00	0.00	
112	5043388.00	0.00	0.00	0.00	4448037.00	4448055.00	0.00	0.00	
