second	tx	tx_get	tx_put	tx_del	rx	rx_getSucc	rx_putSucc	rx_delSucc
78	44616892.00	0.00	0.00	0.00	40506984.00	40506900.00	0.00	0.00	
79	49341564.00	0.00	0.00	0.00	43911344.00	43911360.00	0.00	0.00	
80	50338000.00	0.00	0.00	0.00	44601716.00	44601632.00	0.00	0.00	
81	50382428.00	0.00	0.00	0.00	44573312.00	44573284.00	0.00	0.00	
82	50257360.00	0.00	0.00	0.00	44578472.00	44578460.00	0.00	0.00	
83	50286472.00	0.00	0.00	0.00	44591168.00	44591140.00	0.00	0.00	
84	50148732.00	0.00	0.00	0.00	44564848.00	44564768.00	0.00	0.00	
85	50222340.00	0.00	0.00	0.00	44594664.00	44594636.00	0.00	0.00	
86	50308336.00	0.00	0.00	0.00	44585104.00	44585056.00	0.00	0.00	
87	50225492.00	0.00	0.00	0.00	44609732.00	44609760.00	0.00	0.00	
88	50163160.00	0.00	0.00	0.00	44592752.00	44592676.00	0.00	0.00	
89	50348628.00	0.00	0.00	0.00	44610672.00	44610688.00	0.00	0.00	
90	50181756.00	0.00	0.00	0.00	44585644.00	44585628.00	0.00	0.00	
91	52139240.00	0.00	0.00	0.00	40493672.00	40492112.00	0.00	0.00	
92	50611080.00	0.00	0.00	0.00	44310264.00	44309528.00	0.00	0.00	
93	50601008.00	0.00	0.00	0.00	44426672.00	44426316.00	0.00	0.00	
94	50156252.00	0.00	0.00	0.00	44463640.00	44463508.00	0.00	0.00	
95	50608168.00	0.00	0.00	0.00	44563128.00	44562988.00	0.00	0.00	
96	50292404.00	0.00	0.00	0.00	44572920.00	44572828.00	0.00	0.00	
97	50488848.00	0.00	0.00	0.00	44606488.00	44606492.00	0.00	0.00	
98	49197348.00	0.00	0.00	0.00	43883000.00	43882892.00	0.00	0.00	
99	49776592.00	0.00	0.00	0.00	44241584.00	44241588.00	0.00	0.00	
100	47041616.00	0.00	0.00	0.00	42460520.00	42460480.00	0.00	0.00	
101	44858248.00	0.00	0.00	0.00	40734560.00	40734552.00	0.00	0.00	
102	42972480.00	0.00	0.00	0.00	39009724.00	39009632.00	0.00	0.00	
103	49205804.00	0.00	0.00	0.00	43629532.00	43629516.00	0.00	0.00	
